,title,date,text
64,"Physical evidence can disappear: a case worth $400,000","November 13 2025, 13:14","Last week, the National Police reported that it detained the head of the investigation department of the Darnytsia department while trying to leave the territory of Kyiv region with money. The amount was $400,000. According to the investigation, he was responsible for storing these funds as material evidence in criminal proceedings. At ASA Group, we are not surprised, as we have every reason to believe that the head of the investigative department was detained with the money that was seized from our client three years ago as part of a criminal investigation. These funds were to be kept by the pre-trial investigation authorities as material evidence until the relevant court decision. Long-term storage of evidence as a systemic risk area All the time the investigation was ongoing, our team provided legal support aimed at returning the seized funds. Despite the existence of legal grounds, the actual return of the money did not take place. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
65,Preventing pressure on journalists and activists: a new term for Ukraine – SLAPP lawsuits,"November 13 2025, 11:13","One of the biggest legal events of the past week for Ukraine in terms of European integration was the publication of the European Commission's annual report on Ukraine. In it, the EU assessed the state of freedom of expression in Ukraine as ""between a certain and moderate level of preparedness"".  Despite the war-related restrictions in this area, the commission found that ""some progress"" had been made, particularly in terms of the financial independence of the public broadcaster, transparency of media ownership, and journalists' access to information. At the same time, the report clearly states that ""cases of strategic lawsuits against public participation ( SLAPP lawsuits ) related to investigative journalism remain a problem in Ukraine."". The EU sees concrete progress in the creation of a special working group under the Verkhovna Rada Committee on Freedom of Speech in June 2025 to develop effective mechanisms to counter SLAPP lawsuits. Now the working group is actively working on the necessary legislative changes. For Ukraine, the key, minimal task in countering so-called SLAPP lawsuits (Strategic Lawsuits Against Public Participation) is to harmonize our legislation with the new EU Directive 2024/1069. This document aims to protect journalists, activists and all those involved in public discussions from obviously unfounded and unfair lawsuits. For this to work, it is important to successfully implement this European protection mechanism in the Ukrainian legal system, which means solving a double problem: Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






European integrationfreedom of speechlegislationlegal actionEuropean integration"
66,"""Energy instincts"": why solar power plants are no longer just a trend, but a necessity","November 12 2025, 12:03","Ukrainian businesses are increasingly turning to the sun. Thus, according to Unisolar analysts, in the period from August to October 2025, the demand of small and medium-sized businesses for the installation of solar power plants (SPPs) and energy storage systems (ESS) increased by 10-15% compared to the first half of the year. This is not a random surge or a seasonal wave. This is a change in the logic of entrepreneurs' thinking in the face of ""power surges"" caused by hostile attacks on the country's energy infrastructure. Our research shows that today more than 70% of businesses are considering switching to alternative energy not as a way to reduce costs, but as a way to maintain stability in the event of outages and interruptions. After several years of energy instability, entrepreneurs are increasingly linking the topic of energy independence to survival, planning, and risk control. ""Autonomy Shock"" Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






power generationalternative energysolar power plants"
67,Even worse monsters will come out of this Pandora's box: what to do and how not to lose the country,"November 12 2025, 10:26","Ukraine continues to debate the consequences of what may be the largest corruption scandal in its history – a scandal that erupted in the midst of a long and brutal war. Given the public importance of the topic, we are publishing Valeriy Pekar's opinion without cuts – as an exception to our editorial rules. Let's try to look at the biggest corruption scandal from a broader perspective, not excluding the role of ""devil's advocate."" After all, this Pandora's box has only just begun to open, and even more amazing monsters will soon crawl out of it. Those who say that nothing has been proven are right, and we have a classic situation of leaking operational information for the sake of emotional outburst of the general public, which aims to shape public opinion before the judicial assessment of evidence and undermines the presumption of innocence. Those who justify the NABU and SAPO law enforcement officers are also right: accustomed to strong political opposition to investigations (and in the case of the president's personal friends, the opposition will be fierce), they are trying to publicly prevent attempts to hush up the case and disrupt the investigation, as has happened many times before. At the same time, those who say that such cases have already happened are also right: they drag on for years in courts and then fall apart due to a lack of evidence (and often the corpus delicti). After all, everyone remembers the well-known cases of reformers who were reprimanded without any grounds, ruining people's lives for decades and turning thousands of decent people away from public service. At the same time, those who say that the NABU and the SAPO must earn back the credit of public trust granted in the summer, when tens of thousands of people, mostly young people, across the country came out to preserve their independence, are also right . The ability to counteract large-scale corruption is a direct consequence of the Cardboard Maidan, otherwise we would never have learned about how the country is being robbed during the war for survival. Those who say that the dosed release of information and advance warning of the defendants in the case so that they have time to leave does not honor law enforcement officers are also right . Those who say that corruption has been unfolding before our eyes for many years are also right. Personally, I was not at all shocked by what I saw: the media had been discussing corruption schemes in the energy sector for months, and the thieves were still confident of their impunity (the presence of a political ""roof""). What kind of dosed information can we talk about when the whole ""scheme"" was publicly disclosed six months ago? Just think of the shameful story of the Bulgarian nuclear reactors, which teeters somewhere on the edge of super-corruption and treason. All this was happening before our eyes. And that's just the beginning, because now the data on corruption (and treason) in arms procurement will come out. And half of the government, including your favorites, will be in the dock. What is this if not a Moscow special operation? Or is it a fight against corruption? Or both in one bottle? Those who say that corruption in wartime is always a form of treason (as in this case, the line goes back to Moscow) are also right. The Russians do not need to recruit and buy Ukrainian officials – instead, they use reflexive management to make sure that corrupt officials fall into a prepared trap. One crime leads to another, bigger one. Those who say that Russian agents have been openly working in the government, parliament, and the Presidential Office for years are also right. People who are directly dependent on Moscow make key decisions. Much has been written publicly about their Russian connections, and they are still there. Now let's move to an even broader context. Those who say that the political crisis will weaken Ukraine tremendously are also right. We have a huge scandal of corruption and high treason in the immediate environment of the President of Ukraine. And the timing is very unfavorable: the situation at the front is critical, Russia is preparing for its last attempt to break through, and if it fails, it may resort to mass mobilization in the spring; the society is exhausted and emotionally burnt out, and the dark and cold winter is beginning; and the budget has not been approved, and there is nowhere to get the money, Ukraine risks finding itself with an unclosed hole in the budget for the first time since the great war. The IMF mission is about to begin, and discussions about the fate of frozen Russian assets are unfolding, so the timing is really very unfavorable. Those who say that this is the most unfavorable time for a corruption scandal are also right, but when will it be more favorable? In a few months, the depletion of the front and rear will deepen, and the financial crisis will also deepen, so the effect of bad news would be even worse. There is no good time for such scandals. Those who say that making Ukraine's president a ""lame duck"" is part of a plan to impose unacceptable terms of a ""rotten deal"" on Ukraine are also right: without support either at home or in the international community, Ukraine's president will not be able to effectively resist Western (primarily American) pressure. Those who say that powerful forces in the West are now interested not only in forcing Ukraine into an unprofitable and unacceptable peace, but also in disrupting Ukraine's weapons (primarily missile) programs are also right. Ukraine has begun to look too strong in terms of military innovation, which frightens Western politicians and causes dissatisfaction among Western arms manufacturers. Those who say that the monopolization of certain key industries is essentially a Russian special operation to reduce Ukraine's resilience are also right, and corruption is a bonus. The same can be said about the influence of those involved in the investigation on the appointment of government officials (and even on the structure of the government itself – remember, I criticized the idiotic merger of ministries, and now we know who made it happen), because reducing Ukraine's capacity is the goal here, and corruption is a bonus. Those who say that all the leaders of the upcoming presidential race are being simultaneously attacked in order to undermine the post-war political process and finally return Ukraine to the stables of the Russian world are also right . If you've read this far, it's time to take a breath. We have tried to look at the situation in its complexity, multilayeredness and multidimensionality. This is what real life looks like, unlike glossy pictures. The ability to live in this world and not collapse from its complexity is a key skill of our time. Why did I write all this? To prove that only extraordinary measures will save you in an emergency. What to do now? We have a classic lose-lose situation. We were taught to always try to find a win-win (a game with a positive sum) to avoid a win-lose (a game with a zero sum). But in the current case, even this is not available to us. No matter what we do, it will be worse . By stigmatizing corruption, are we playing into the hands of the Russians? Undoubtedly. By stigmatizing corruption, do we give the West a tool to put pressure on Ukraine? Undoubtedly. Conversely, by tolerating corruption, we are also playing into the hands of the Russians and Western ""peacekeepers."" Only more. We got here ourselves, we walked into this trap ourselves. The only way out of this trap is through the truth, not lies. Through openness, not silence. Through democracy, not autocracy.Through horizontals, not verticals. Breaking the glass walls of lies and risking cutting yourself on the shards is better than letting those walls of lies crush you. If you are playing a lose-lose game, there is only one strategy – to leave the game as early as possible. Before the losses accumulate. Exacerbation of the disease is the first step to cure. I will draw a parallel with the fall of 2013. The Revolution of Dignity plunged the country into a deep political crisis that opened the gates to Russian aggression. The annexation of Crimea and all subsequent events were based by Russia on this crisis . But the Russian aggression, as we understand it, would have happened anyway. It was caused by Russia's unwillingness to accept the existence of Ukraine as an independent state that has chosen the European course. And we are well aware that without the flame of the Revolution of Dignity, society would not have formed the forces that gave the first rebuff to Russian aggression during the ATO. Similarly, Ukraine would have no prospects if, instead of direct aggression, Russia resorted to the method of ""cooking a frog over a slow fire,"" flooding Ukraine with money, culture, and agents. The example of Belarus is before our eyes. From this point of view, the sooner the escalation occurs, the better. It happened. Now let's look at the roots of evil to find a way to solve the problems. The first root of evil is the excessive monopolization of power, which is not justified even in times of war. Power corrupts, absolute power corrupts absolutely. ""Dear friends"" have buried more than one president. The second root of evil is the lack of political process and media freedom. This is necessary even in times of war. Yes, it will look like a permanent political scandal, which is tiring and exhausting. But such a permanent scandal is better than an accumulation and an explosion. Because an explosion can tear apart. The third root of evil is the concentration of power over law enforcement agencies. Yes, otherwise we will have shameful political games involving law enforcement, but it is better than what we have now, when all the levers are in one hand. In other words, democracy looks terrible, but everything else is worse, much worse . The fourth root of evil is the silence of high-ranking officials. One cannot tolerate obvious evil, such as corruption in blood, by justifying one's silence by saying that one can do good deeds for the good of the country. This is exactly what many government officials and members of parliament are doing. I have warned many of you personally and repeatedly. If you do not hear now, it will get worse . The fifth root of evil is the silence of society. It's scary to think what would have happened if it hadn't been for the Cardboard Maidan. As I wrote, most likely, the European Union would have concluded that Ukraine had deliberately abandoned European integration and changed its geopolitical course. With all the consequences, up to an imminent military defeat due to lack of European support. The sixth root of evil is the lack of reforms. The reboot of law enforcement agencies has been blocked for years, as well as the reboot of customs and other important institutions. The seventh root of evil is the formation of the government from loyalists rather than professionals. The professional are judged, the loyal are given the opportunity to escape. The professional can prevent problems, while the loyal will remain silent even when they see a problem and have the ability and authority to solve it in time. What to do now? The government still underestimates the scale of the problem and is trying to put the brakes on it. This is a mistake. As I said, Pandora's box is open, and even worse monsters will crawl out of it. We will be shocked not only by large-scale corruption in areas where we have known about this corruption in detail for years, but also by high treason at the highest levels, where dossiers on traitors have been openly published in the media for years. We knew everything. Why are we shocked? It has accumulated and burst through. It would have been better to do it earlier. What to do? I argue that only radical action will save us. Indecisive and half-hearted measures will only allow the energy of the explosion to accumulate, not to mention silence and disassociation. The enemies will take advantage of our every delay and hesitation . 1. I have repeatedly written that the key to solving almost all of the country's problems is a public commitment by the president not to run for a second term. This will allow him to start the necessary changes in the country and go down in history as a winner and a reformer. He will not win the election with this burden anyway. It is better not to go down in infamy . 2. The key to resolving any political crisis is the parliament. It was the parliament that saved Ukraine in all political crises in its recent history. Today, we have neither a single-party majority nor a parliamentary coalition. This deprives Ukraine of the tools to overcome the crisis. We need a coalition now . 3. A government of national salvation. I have written repeatedly that I do not believe in a government of national unity, where different political forces work together, in a time of such crisis. The government should consist of independent professionals without political ambitions. There are such people, but they will not join the government because there is no trust and there are unfair accusations. Only the fulfillment of the first two points, together with a reputable non-political prime minister, will convince them to lay down their lives on the altar of freedom – as the defenders of Ukraine do every day. 4. The resignation of the ministers involved in the investigations is mandatory and immediate. Those who will appear on the tapes to be released in the near future should resign now themselves. The resignation of the Energoatom board and an internal audit are immediate tasks. The attempt to shift responsibility to the incapacitated supervisory board looks ridiculous. 5. The resignation of the government before the formation of a parliamentary coalition does not solve anything, but only exacerbates the problems. There will be no new government, but acting governors from the old government. This weakens public administration. 6. Immediately unblock open competitions for heads of law enforcement agencies, which have been blocked for many years. 7. Immediately cleanse the government of open Russian agents (all the names are known). These people can be useful as specialists, which is why they were hired. But the damage is much greater. They are not working for Ukraine. 8. Open and balanced public communication. Experts have already given a lot of advice, but so far everything is being done the other way around. None of this will be done. Therefore, everything will be even worse until the above treatment begins. If we do nothing, we can lose the country. And this is no longer a joke. Putin's best dreams are now coming true. So let's not give him a victory. At least out of respect for the sacrifices already made . Original"
68,Resignations will not save: the consequences of the corruption scandal in the energy sector are long-term,"November 11 2025, 13:35","Government Crisis. What will happen next? The main question that has not yet been answered is whether this crisis is exclusively Ukrainian or whether it has been a game of a wider range of actors from the beginning. Corruption remains a major issue in the country. Even after the cardboard Maidan, it became clear that it was becoming increasingly difficult for Bankova to impose its agenda. Recent events only confirm this opinion . Is it possible now to create a coalition government that will ""reset"" the situation? I think not. More precisely, it is possible to change, but not to reset. Because we have not a political crisis, but a managerial one . However, the game is now on the resignation of the government and the creation of a government of ""people's trust"" that should be a counterweight to Zelenskyy's government. And this is not a good signal for Bankova Street. After all, keeping the government in place will sink the President, as corruption scandals will become even more intense. To create a new government is to weaken the influence of Bankova. How will the situation develop further? This story is already starting to take on a life of its own, and it cannot be ended with the resignation of a few people. The Europeans and possibly the Americans will definitely get into the game (if they haven't already). And here we can witness stories of coercion to force us to elections and new peace initiatives. Under any circumstances, the gin is out of the bottle. Original"
69,Mindich-Halushchenko case: the main political detonator of the fall,"November 11 2025, 09:45","The Mindich-Galushchenko case promises to be a major domestic political event not only in the fall of 2025, but probably throughout the current year. Moreover, it may become the driving force behind various domestic political conflicts and situations, especially in the event of the end of the war and post-war elections. It is already clear that the case will be very high-profile. Its main socio-political challenge is to find an acceptable balance between the need for a full investigation of this case with further consideration in court and the preservation of at least relative domestic political stability in the context of a full-scale war (to avoid an uncontrollable political crisis). This is what the government, the opposition, and the NABU should keep in mind in the first place . The authorities should not interfere with the investigation and start a war against NABU. Otherwise, there will be even more problems. This includes Ukraine's international reputation and our relations with partners. It seems that the President's Office understands this. In any case, President Zelenskyy said in his evening address that he supports the NABU and SAPO investigations into corruption in the energy sector. Of course, this case is a huge political risk and a time bomb for the president. But now the main challenge for him and the whole country is the war. There is a great temptation for the opposition to launch a large-scale attack. In peaceful conditions, perhaps, it would have done so. But in the context of a full-scale war with Russia, starting an internal political war is a risk of an acute domestic political crisis that could significantly weaken the state, and in the worst case scenario, lead to a military defeat. The risk of internal destabilization should be understood by the NABU. In fact, it is in the public interest. There is another problem that the NABU should not forget about: how not to repeat the mistakes of their predecessors. A loud start to a case does not guarantee its successful conclusion. Let me remind you of the so-called Amber case. Back then, everything also started out stormy and bright: special agent Kateryna, a special operation involving the giving and receiving of bribes, when secret audio and video recordings were used. The FBI was also involved in that case (an FBI officer represented a fictitious foreign company in transactions with Ukrainian MPs). And it all ended in the collapse of the case in the courts, in part because the methods of collecting information that the court did not recognize as procedurally legal were used. Given the specifics of our legislation, this case may drag on for years (in particular, given its scale). What is happening now is only the beginning and prelude to a long criminal and political series that will periodically remind us of itself. One of the upcoming episodes of this series is Galushchenko's political fate. If he receives a suspicion from the NABU, then the question will inevitably arise as to whether he can hold the post of minister, let alone the post of minister of justice. The legal conflict of interest in this case is obvious. But there are also ethical and political contradictions. The best way to resolve this problem is for Halushchenko to voluntarily resign as Minister of Justice. If not, then the Cabinet of Ministers should suspend Galushchenko from his duties as minister at least for the duration of the investigation. I will be extremely cynical: from a political point of view, this toxic ballast should be thrown off the government's board. As for Mindich, it looks like he will be hiding abroad. There will be another ""refugee"" hiding from justice. Not the first, and probably not the last. And this is another legal problem for the future . In general, this case will be another test for the country, for the relevant government agencies, for politicians, for anti-corruption institutions and procedural legislation, and for society. Original"
70,Energy is a favorite trough for corrupt officials. The money in the NABU photo is a drop in the bucket,"November 11 2025, 08:03","The energy sector has been a favorite breadbasket of corrupt officials of different times. Faces change, schemes are simplified, but the essence remains the same. How does corruption manifest itself in the energy sector? It is mostly associated with the manual management of state-owned enterprises, which, in the minds of their bosses, should bring them cash and electoral support. At the same time, the government's policy is positioned exclusively as social care in the form of pseudo-low tariffs and winter assistance packages. It is clear that everyone likes low electricity and heat tariffs. And that is why we continue to believe in the fairy tale that this is only possible due to government policy and the ability to manually control state-owned enterprises. Such as Energoatom, Centrenergo, Naftogaz, Ukrhydroenergo.. But in reality, this concern is based on trivial and simple schemes to cache everything. Starting with construction and not limited to conspiracies in the market. Billion to billion... And so on for years. The piles of money in the NABU photo are just a drop in the bucket of cash from the energy sector. A sea of cash that is trusted exclusively by their own, and therefore they absolutely do not want to lose control of state-owned energy companies. And this will continue as long as we imitate the creation of markets, tolerate unprofessionalism and political influence on state-owned companies. It is clear how to treat this. But where the political will is to do so is unclear . Original"
71,"Not a sentence, but an experiment: how Mamdani's victory can still help Trump","November 10 2025, 13:50","Zohran Mamdani's victory in the New York City mayoral election came as a shock to some and a triumph to others. The candidate, who in January of this year had no more than one percent of support, has risen to the top of the political Olympus of the Empire State in just six months. Of course, his extraordinary program played a significant role in this – not since Bernie Sanders' youth has anyone promised Americans free public transportation, free grocery stores, and government-controlled rents. The easiest – and, unfortunately, the most popular – move among all analysts was a simple extrapolation of New York to the entire United States: if a socialist wins in the Big Apple, then new pseudo-communists will come to power in all towns, cities, and states. However, New Yorkers themselves will tell you that equating them with all other Americans is at least insulting (knowing the straightforwardness of New Yorkers, they will say it quite harshly). And second, not everything is so clear with Mamdani and his victory. An ambitious policy has one major problem: there is always a risk that it will not be implemented. And if this happens in the case of something extraordinary and new, it immediately and permanently falls out of favor. So today, let's look at the pitfalls of Zohran Mamdani's victory, where the main risks lie for him, and why it doesn't actually create additional problems for President Trump. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






Donald TrumppopulismZohran MamdaniDonald Trumpelections in the United States"
72,Who broke the career ladder or how Generation Z is changing the management model of companies,"November 10 2025, 11:04","And again – the buzzers. They broke not only the career ladder, they took out a few steps and sawed off the legs of the entire management pyramid. The generation born between 1997 and 2012 has long been loudly asserting itself in all areas - from business and economics to talk shows and theater. We have already gone through the entire emotional cycle regarding buzzers: - acceptance of this generation - admiration for their courage to defend their own borders - irritation with their audacity to afford NOT to live by work , - and secretly - envy because of their ability to ignore the rules that we have so diligently created and live by. Zoomers have abandoned perfectionism, started promoting comfort above all else, swapped the priority of personal life and work, and are unwilling to listen to the advice of their predecessors. And it is the representatives of this generation who have encroached on the career ladder and are shaking up the classic management pyramid. Millennials, who have just learned to live in their corporate game of ""how to become an executive before 35,"" are now watching in amazement as the buzzers are tearing down the board along with the pieces. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






personnel managementgeneration zcareer development"
73,Global leadership will determine the development of AI. China has undeniable advantages,"November 7 2025, 13:25","The main competition between global players is not so much about defense and the economy as it is about the development of AI. Whoever wins this fight will gain an advantage in other areas as well. NVIDIA CEO Jensen Huang has already warned: ""China will win the artificial intelligence race"". He spoke at the Financial Times Future of AI Summit and explicitly stated that China's advantage is cheap energy, rapid data center construction, and minimal regulation, while the West is held back by bureaucracy and export restrictions. Huang admitted that the US policy of banning the sale of AI chips to China creates a paradox: Beijing is developing its own technologies and instead of falling behind, it can make a leap forward in local production. According to him, in China today ""energy is almost free, the state is a driver, not a censor."". Unlike the US, where each state prepares its own rules for AI, the Chinese system operates centrally. The AI market in China is already estimated at more than $50 billion, and most new data centers in the world are being built there. In the military dimension, this means more than just technology competition. Artificial intelligence is already becoming a weapon. China deploys algorithms to control intelligence, drones, electronic warfare systems and battle simulation. And if a state with unlimited energy, resources and centralized control wins the AI race, it will change the balance of power in the world. We need to create a Western AI coalition to defend ourselves and develop our own defense industry based on artificial intelligence. Because today, the question of ""who will win AI"" is actually a question of who will win the next great confrontation for a dominant role in the world. Original"
74,Sanctions are working: Russian oil loses in price for the fourth month in a row,"November 7 2025, 11:15","The decline in Russian oil prices continues. No matter how much some media criticize US President Trump, his sanctions and those of the EU are working quite well, as are trade wars that bring down oil prices on the world market. However, there are some results in terms of Russian oil prices. We are now interested not so much in the price of Urals and other Russian grades as in the price on which taxes are charged in Russia. And its dynamics are as follows: - July – $60.37; - August – $57.56; - September – $56.82; - October – $53.68. Let me remind you that the Russians have budgeted for $58 per barrel in 2025 and $59 per barrel in 2026. Therefore, the deficit of 2026 is being programmed right now . The decline in the ""tax"" price and the volume of Russian oil exports creates an unplanned deficit that puts pressure on the Russian authorities. For the deficit to become incompatible with the continuation of the war, the price must drop to less than $45 per barrel, and half of the capacity of Russian refineries must be repaired . So there is still work to be done, but the right vector of movement cannot but add inspiration. Original"
75,Housing finance reform: who will pay for the changes,"November 7 2025, 09:06","Recently, many have been talking about the need for changes in housing finance – in particular, the introduction of escrow accounts and so-called project finance, which should make the market more transparent and secure. In general, this model is the right way to go. Its implementation is a necessary and inevitable step, but it requires a realistic approach, taking into account current market conditions and the readiness of the financial system. Otherwise, the transition may result in the stoppage of new projects and higher housing prices, rather than the expected investor protection There are four main reasons for this (note that it is not necessarily about the project structure, but rather about the source and mechanism of funding) Redistribution of risks Currently, all risks are borne by the developer. In the case of loan financing, they would be transferred to the bank. The main risks are Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






real estatedevelopershousing prices"
76,"Populism is the new language of democracies: Europe, Trump and the New York elections","November 6 2025, 13:22","Swinging away from the center. Or when the time for healthy centrism will finally come. A year ago, Trump promised to ""bring back greatness."" Today, leftists in New York promise to ""bring back justice."". Both are extreme points, convenient for campaigns, but fatal for society. Because the proposal lies in the plane of pure populism. The former laws of democracy now work on the principle of emotional swings. This is the demand of the times: in the pursuit of spotlight and likes, it is not ideas that come first, but ""psychological hooks"" that come first. And the main motivation of the voter is to ""punish the wrong people."". Only 20% of Americans today trust the government, a record low. Democrats have devalued the word ""values"" and Republicans have devalued ""traditions."" And the moderate center, as always, is caught between two promises to ""do things differently."". This virus has long since spread to Europe. Italy is looking for a ""strong hand"" again. France dreams of the state forgiving everything and providing everything. Germany is arguing with itself: who to fear more – the right or heating bills. The continent that once invented ""balance"" is now practicing political cross-fit. Populism has become the universal language of democracies. The main thing is to speak loudly, preferably with pathos, and not to go into too much detail. We also went through this in 2019. But after the war, a wounded and exhausted society will again want simple solutions and quick results. The only question is who will be the first to realize this: the smart ones to warn or the cunning ones to take advantage? Original"
77,Public debt: Ukraine has reached a dangerous point,"November 6 2025, 12:02","Success in the economy for a person, business, or country depends on many factors. One of the most important is the ability to manage debt. Debt is an objectively present phenomenon. It is not always possible to settle a debt between a seller and a buyer of goods/services instantly. There are different payment options. If a person/business lacks money/resources, they go to a bank for a loan. A debt is formed. This is the alphabet of economic relations. Competent, professional debt management significantly increases the chances of commercial success. Failure to plan, evaluate your financial flows and reserves in view of your obligations to creditors is a threat of defaults and bankruptcies, a risk of losing face and reputation. Poor discipline and negligence in relation to debt are a guarantee of very high interest rates on loans, a growing investment deficit, and worsening terms of trade for domestic producers. As a result, economic growth will inevitably slow down, incomes will decline, and living standards will fall. One is when an individual or private business takes out a loan. In this case, the lender assesses the risks (insurance, collateral, assessment of income, assets, savings, etc.) It is quite another thing when the government borrows, i.e., appointed officials for projects/programs that are not always even approved by the parliament. Government loans fall into the category of ""other people's money spent on other people's projects."" That is, the incentives to save and maximize the benefits received by managers of other people's money are either weak or non-existent. Moreover, if there is money to be made in credit intermediation – directly or indirectly – officials have a real appetite for debt. When a developing country with a low or middle income has a public debt of up to 30% of GDP, it does not pose a threat if it has consistently high economic growth, a balanced state budget and constant monitoring of the quality of public spending. Of course, it is better not to allow the government to live and work in debt, but sometimes force majeure happens. If the public debt exceeds 60% of GDP, and 3+% of GDP needs to be spent on its servicing, this is a loud signal of danger. Even before the large-scale Russian invasion, Ukraine had problems with its fiscal policy. The political and economic elites had not developed a culture of living according to one's means. There were no mechanisms in place to control public spending and assess its quality. There were no professional calculations and assessments of the benefits of government loan programs. Therefore, since February 2022, the floodgates for a sharp increase in public debt have been wide open . They lent us money, understanding our extremely difficult situation and expressing support for our country in the fight against the Nazi aggressor. Of course, the standard mechanisms for managing credit and country risks were looked down upon. The war years were underway. The debt was growing, and the Ukrainian government was in no hurry to demonstrate fiscal responsibility. The principle was ""they give, we must take: later we will find out the details and think about how to repay the loans."" From the beginning of 2022 to September 30, 2025, Ukraine's external public debt increased by about $94 billion. In 2022, it grew by $13.49 billion, in 2023 by $33.87 billion, and in 2024 by $20.74 billion. In January-September 2025, Ukraine's public debt added another $28.15 billion. Taking into account the announced lending volumes by the end of 2025, the increase in public debt in 2025 could reach a record $44.24 billion . That is, from the beginning of 2022, the public debt in dollar terms will grow by about $112.34 billion, or 2.15 times. By the end of 2025, Ukraine may cross a very dangerous threshold of 100% of GDP. The IMF has forecast the country's GDP in 2025 at $209.7 billion, and the public debt threatens to reach $210.3 billion. Such a debt cannot be repaid in the current state of the economy, production, investment and exports. There are no miracles. Default is just a matter of technology and the goodwill of our creditors. The main thing is what happens afterwards. It is worth noting that while the share of external public debt amounted to 48.7% of the total at the beginning of 2022, it is projected to exceed 74% by 2025. One thing is when the hryvnia exchange rate is kept manually at ₴42 per $1 with huge imbalances in the trade and balance of payments, and another is when the hryvnia exchange rate reflects market realities at ₴50 per $1. Then the hryvnia equivalent of the national debt by 2025 will increase after the hryvnia exchange rate is brought to market level from ~₴8.8 trillion to ~₴10.5 trillion. It is easy to imagine the increase in budget expenditures on servicing such debt. In such a situation, a critical factor in fiscal and budgetary sustainability is trust in the country's leadership and key government figures. I would like to hope that the EU/US/G7 will not leave Ukraine alone with Nazi Russia, that they will support us. Especially since they, in fact, authorized and supported such macroeconomic policy of the Ukrainian government, became its co-authors, and thus, complicit in the deep debt crisis. However, the crisis of confidence will have to be overcome in unconventional, original ways. One of them is to accept managerial and expert assistance from our main donors in the form of... the Minister of Finance and the Head of the National Bank. Let them show us a master class, teach our people how to conduct high-quality macroeconomic policy in general and budgetary policy in particular during the war and huge debt pressure. Inviting foreign professionals to join the Ukrainian government is, among other things, a measure to build trust in the Ukrainian authorities, improve the country's image, and mobilize resources during a critical period of the war of attrition. It will be easier for a Swiss or Danish minister to say ""no"" to all those Ukrainian lobbyists who have kept public spending at ~70% of GDP for four years of war. I'm afraid that today there is no other way to neutralize the fifth Marxist column in Ukraine, to cut off the newly discovered budget schematism, and to instill the norms and standards of high-quality macroeconomic policy in the country. Original"
78,Portrait of a borrower and new opportunities for IDPs: what the eSiSELA program has become,"November 6 2025, 10:13","As of November 2025, the average loan amount under the program is UAH 1.68 million, and the cost of a property purchased under the program starts at UAH 1.9 million. In practice, this means that at a rate of 7%, the maximum monthly payment (loan principal and interest) will be UAH 16,800, and at a rate of 3% it will be UAH 11,200 with a gradual decrease in payments in the following months . The key point for the borrower is to comply with the main conditions for obtaining a loan. Banks evaluate a family's total official income and credit history. Often, it is a negative credit history or insufficient solvency that causes a refusal. This is especially true for additional income that needs to be documented. It is worth emphasizing that a good credit history is an additional plus, while a negative one is a stop factor . If we talk about the portrait of a borrower taking a loan under the program, we can say the following: 65% of loans are to men, the average age of the borrower is 26-45 years (77.8%), 70% of borrowers are married and have children, the average income is from UAH 40,000, 78% of loans are for one- or two-bedroom apartments of up to 73 m². How to participate in eOselya We would like to remind you of a few features of participation in eOselya. To use the program, you need to go through several stages. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






housing for IDPseHousehousing loans"
