,title,date,text
165,U.S. Support Is Keeping the Undemocratic Palestinian Authority Alive,"['July 3, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
166,Israel-Palestine: How subcontracting the occupation fuels gendered violence,"['July 3, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
167,The Palestinian Authority Is A Subcontractor For Israel’s Occupation,"['June 30, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
168,Nizar Banat killing: Why the PA's days are numbered,"['June 28, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
169,Nizar Banat killing: The world must stop enabling PA crimes,"['June 25, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
170,Gaza: Will my son take his first breath during war?,"['June 23, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
171,Apartheid by stealth,"['June 20, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
172,Israel-Palestine: Offering 'concern' solves nothing. It's time for a new approach,"['June 20, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
173,"On 'conflict', 'peace' and 'genocide': Time for new language on Palestine and Israel","['June 14, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
174,Israel-Palestine: The natural order of occupation is coming to an end,"['June 10, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
175,Israel-Palestine: There are not 'two narratives' - just one deadly reality,"['June 9, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
176,Absolving empire in Palestine,"['June 6, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
177,A new mental health crisis is raging in Gaza,"['June 5, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
178,"Israel looks to change from a right-wing government to another, perhaps even more, right-wing government","['June 4, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
179,"Biden, Palestine, and the buttressing of Christian Zionism","['May 29, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
180,How Israel uses disinformation to delegitimise the Palestinian cause,"['May 26, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
181,How India makes Kashmiris pay for Palestine solidarity,"['May 25, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
182,What Trevor Noah gets wrong about Palestine,"['May 24, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
183,Jerusalem is ready to explode - the world can't say it wasn't warned,"['May 1, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
184,The battle for Jerusalem's Damascus Gate offers a rare beacon of hope,"['May 1, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
185,Halting Palestine’s Democratic Decline,"['April 27, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
186,Israeli Racist Attacks On Jerusalem Spark Ramadan Intifada,"['April 24, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
187,Ahead of Easter and Eid Al-Fitr: Palestinians' long fasting for freedom goes On,"['April 20, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
188,"As Israel rejects the ICC investigation, what are the possible scenarios?","['April 14, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
189,Murdering minorities in America: ‘The white man’s burden’,"['April 11, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
190,The US media is touting Israel's Covid recovery. But occupied Palestinians are left out,"['April 10, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
191,Jagmeet Singh’s cowardice on Palestine sparks Canadian backlash,"['April 10, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
192,How Israeli rights groups prevent Palestinians from framing their own reality,"['April 5, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
193,The EU needs to face its institutional racism problem,"['March 29, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
194,Why I Signed the Jerusalem Declaration on Antisemitism,"['March 29, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
195,How Palestine is a critical feminist issue,"['March 26, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
196,Save Sheikh Jarrah: Palestinians have a right to remain on their land,"['March 24, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
197,Israel To Commit Biggest Ethnic Cleansing Of Jerusalem Since 1967 Occupation,"['March 23, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
198,"Israeli 'Water-Apartheid' in Palestine constitutes systemic attack, says rights group","['March 22, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
199,The Israeli and Palestinian elections offend democracy – each in their own way,"['March 19, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
200,"For ‘love’: charity-washing colonialism, fascism and genocide","['March 17, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
201,Covid-19: On Israel's vaccination 'miracle',"['March 17, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
202,If they steal Sheikh Jarrah,"['March 15, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
203,Palestine’s impossible democracy dilemma,"['March 9, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
204,Israel's military courts for Palestinians are a stain on international justice,"['March 6, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
205,‘Leaving Aside’ International Law: Why Democrats are as Dangerous as Republicans to a Just Peace in Palestine,"['February 28, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
206,Israel's vaccine apartheid is a violation of international law,"['February 28, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
207,Israeli Crimes Against Palestinians Escalate Following Biden Inauguration,"['February 27, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
208,Palestinian political prisoner Marwan Barghouti for president?,"['February 23, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
209,Biden's democratic values must also apply to Palestine,"['February 22, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
210,Palestine elections: A leap into the unknown for Fatah and Hamas,"['February 20, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
211,The Guardian revealed its true face in sacking a columnist for criticising US military aid to Israel,"['February 13, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
212,"Netanyahu’s Attacks On The ICC Are Inconsistent With The Law, His Own Logic And Reality","['February 10, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
213,Torture of Palestinian prisoners: Time to end Israel's impunity,"['February 6, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
214,"What Do Israel’s Threats Against Iran, Gaza and Lebanon Say About Its Strength?","['January 29, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
215,The US’s Attack On Palestinian Refugees Is Flat Out Racist,"['January 20, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
216,The two-state solution: The opium of the Palestinian people,"['January 5, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
217,Biden’s foreing policy team is not a New Year’s ‘World Peace’ wish,"['January 1, 2021']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
218,Palestine's resistance.. internationally legitimate but not allowed,"['December 25, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
219,"Morocco Normalisation With Israel Is A War Deal, Not A Peace Deal","['December 15, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
220,Palestinian Authority’s Return To Security Coordination Is A Bigger Betrayal Than Arab Normalisation,"['December 3, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
221,Palestine: The challenge ahead of American progressives,"['December 2, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
222,"Saudi Normalisation With Israel Is Already A Reality, On All But Paper","['November 25, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
223,"Israelis don't need visas for South Africa, but Palestinians do; why the double standards?","['November 23, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
224,Biden Can’t Free Palestine,"['November 21, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
225,"If Israel Isn’t An Apartheid State, Neither Was South Africa","['November 18, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
226,What Will A Biden Presidency Mean For Palestine-Israel?,"['November 6, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
227,American Jews are not Israel,"['October 28, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
228,France’s Demonization of Muslims Is Getting Worse,"['October 25, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
229,"Biden’s program on Palestine is to complete Trump’s work, here’s why","['October 24, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
230,The Dumb Art of Smart Killing,"['October 17, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
231,No Lesser Evil Between Biden Or Trump When It Comes To Israel-Palestine,"['October 13, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
232,Back to the future: BLM overcomes Obama and returns to Malcolm X,"['October 11, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
233,Anti-Netanyahu Protest Coverage Reveal Racist Media Double-Standards,"['October 6, 2020']","Christmas is a story of empire, injustice and the vulnerability of ordinary people caught in its path. In Gaza, the sky often offers a kind of beauty that feels almost unreal when set against the landscape beneath it. Strange though it may now seem, Phillips in that era epitomised the anguished North London liberal, existentially unsure about whether to obey the dictates of her heart or her head. Quds News Network (QNN) is the largest independent and comprehensive Palestinian youth electronic news network."
