agency_asymmetry,passive_voice_rate,violence_asymmetry,uncertainty_score,negation_rate,competence_asymmetry,morality_asymmetry,dehumanization_index,ingroup_outgroup_ratio,label,source,theater,chunk_sentiment,toxicity_score,mft_care_p,mft_fairness_p,mft_loyalty_p,mft_authority_p,mft_sanctity_p,mft_care_sent,mft_fairness_sent,mft_loyalty_sent,mft_authority_sent,mft_sanctity_sent,prediction,confidence
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,kpru,RU_UK,-0.8686203360557556,0.001,0.0600233075300231,0.0754943693247367,0.0736389712623501,0.080919508210963,0.0615895003190265,-0.0151721579436952,0.0126551131470556,0.0584659168413354,0.048252568235062,0.0253212279613052,0,0.5585992112065477
0.0,0.0,0.0,0.0024038461538461,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.6876391172409058,0.031,0.0719097151302472,0.079100264454457,0.0860352029968622,0.1043915304202788,0.0586635996094006,-0.0514600135106506,0.1034764548564702,0.0568203500089782,0.1074303835286464,0.1807561897645649,0,0.8662883618932926
0.5,1.0,0.0,0.0081196581196581,0.0,0.0,0.0,0.0,1.25,0,kpru,RU_UK,-0.7661897540092468,0.002,0.0924789075736868,0.0920830684969628,0.1071377201169767,0.1046852078910356,0.0755107835924107,-0.0356184285834246,0.0258537807335572,-0.0090346058824404,0.0546400733716157,0.03462032618418,0,0.8930758566497533
0.0,0.0,0.0,0.0035087719298245,0.0,0.0,0.0,0.0,8.0,0,kpru,RU_UK,-0.6811336874961853,0.001,0.1162532807059673,0.1094029317076628,0.100112572229157,0.0980097387432779,0.07784171882834,-0.0091835015930496,-0.0082518898174205,0.0310541572595296,0.0023887363911304,-0.0126272829241534,1,0.5169057603378338
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,kpru,RU_UK,-0.6636611819267273,0.001,0.0992613554450119,0.1112735462401133,0.1019242842919541,0.0961641594933015,0.0895823125051489,-0.0600812311391225,0.0309246643641821,-0.0122986875503867,-0.0453445462969096,-0.0395122688530362,0,0.7306117015448441
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5409373641014099,0.039,0.1294180346512743,0.1222805749395348,0.1142161871342426,0.1197776251897434,0.1311507708733289,-0.1406489508757526,-0.0562284652939653,-0.0236029945106896,-0.1062413965389812,-0.0598163421522991,0,0.8809313910164208
0.5,0.0,0.0,0.0025062656641604,0.0,0.0,0.0,0.0,1.8571428571428568,0,kpru,RU_UK,0.6351960301399231,0.001,0.0892891363362399,0.0916542161693592,0.1065369466178063,0.1214831486081625,0.0886068633739135,0.0107530122993741,-0.028613444758853,-0.0224810716345458,0.0019192329793222,-0.0742564786424978,0,0.765978292572179
1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.68817538022995,0.004,0.1119873236428802,0.1770838266281686,0.1208281834413916,0.089445867469069,0.077534290260714,-0.0729566476401115,-0.0324641099280719,-0.0209425369725672,0.0239356185065409,-0.0777214927026591,0,0.917914208478872
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0,kpru,RU_UK,-0.8612027168273926,0.004,0.1342938362768796,0.0962377372584456,0.1260601884575556,0.1328301005323076,0.1145852368219472,-0.233657468077319,-0.0921318842142615,-0.0841862270104938,-0.19011748112844,-0.1447514904912482,0,0.6648953038285401
0.6666666666666666,0.0,0.0,0.0,0.0,0.0997780263423919,0.6086210012435913,0.0,25.0,0,kpru,RU_UK,-0.4885414242744446,0.015,0.1226074529440363,0.1051663473744633,0.0820789212710303,0.0978076757942996,0.0908561381545038,-0.1293297026861233,-0.1388090531050506,-0.1122242082237769,-0.1246938009269843,-0.1052658941875461,0,0.9121333730323501
0.0,0.0,0.0,0.0132978723404255,0.0,0.0997780263423919,0.6086210012435913,0.0,4.0,0,kpru,RU_UK,-0.5778625011444092,0.001,0.0867470259772774,0.0825079460381251,0.0744276806313633,0.091306098309554,0.0670757683415148,-0.129588191904865,-0.0810052576758499,0.0318182395911556,-0.057394946119589,0.036846339117097,0,0.7548672763248728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,kpru,RU_UK,-0.7628723978996277,0.004,0.118085508579587,0.1091629000015195,0.1038335575459463,0.1147591456792879,0.0813184369676778,-0.1646626248888559,-0.1384233238564146,-0.107848093746352,-0.1150294922474948,-0.1217554747493056,0,0.8026575149161659
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.6025635004043579,0.008,0.0915245296487117,0.0822958187841289,0.0717009622912804,0.088058564782258,0.0643513679346697,-0.0366347654632991,-0.0597186986409464,0.0520523513911346,-0.0323240163183463,0.0800663086661522,0,0.9134925783229393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,kpru,RU_UK,-0.8962411284446716,0.001,0.0922915075250263,0.077657010441963,0.072642199542006,0.0853661514379846,0.0703981760077553,-0.0388871535395479,-0.0250254215014494,0.034337353095611,-0.0634486463146625,0.0053771045237189,0,0.676467658084118
0.0,0.0,0.0,0.0025839793281653,0.0,0.0,0.0,0.0,5.0,0,kpru,RU_UK,-0.9308927655220032,0.001,0.0795693904165777,0.0855471914464768,0.0622782599922348,0.0849592621579405,0.0645869801855089,-0.0337121059370631,-0.0710831142316376,0.044822634745778,-0.016093677416395,-0.0538466602245997,0,0.73287764265245
0.0,0.0,0.0,0.0121173469387755,0.0,0.0,0.0,0.0,1.5,0,kpru,RU_UK,-0.6016731262207031,0.366,0.1187375414672151,0.1016596414720039,0.0906990423380044,0.0977960719122368,0.0978207727579758,-0.1303101756167116,-0.1080468014482218,-0.0367016943230772,-0.0303520518617243,-0.1431839603316259,0,0.8200233813719593
0.0,1.0,0.0,0.0041666666666666,0.0,0.0,0.0,0.0,0.5,0,kpru,RU_UK,0.6313762068748474,0.001,0.1112539429569351,0.104299055581885,0.0921943469459422,0.0923658538591022,0.0729284417092813,-0.079145102500476,-0.0804740543460563,-0.020466801542551,-0.0596353883812622,-0.0614785423422301,0,0.5186713448892016
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0,kpru,RU_UK,-0.6973622441291809,0.001,0.0782477839881396,0.0753340533894362,0.0927599448999091,0.0919459379795226,0.0741413165173842,-0.0555525146837874,-0.0024408347995279,0.0404260812345999,0.0139545271132014,0.0086402844693432,0,0.6246931152550721
0.5,0.0,0.0,0.0,0.0,1.225497126579285,0.5806525349617004,0.0,13.0,0,kpru,RU_UK,-0.7030103206634521,0.002,0.0820477775114972,0.0803954159091837,0.0897636280600749,0.0986878048164895,0.0831581082406797,0.0646782357677005,0.0950881708697755,0.1191957088020964,0.1069701999148204,0.0622499509874724,0,0.9061407642965726
0.5,0.0,0.0,0.0023809523809523,0.2,0.0,0.0,0.0,1.6,0,kpru,RU_UK,-0.7528590559959412,0.004,0.1428683426765294,0.1378037337304206,0.1084371574386661,0.1136264248968984,0.1116628856780923,-0.104839737090437,-0.0560192028067953,0.0126870660349501,-0.0306130631628453,-0.0935454298273942,0,0.8461035990471102
0.5,0.0,0.0,0.002079002079002,1.0,0.0,0.0,0.0,7.0,0,kpru,RU_UK,-0.7520147562026978,0.001,0.1162384377212305,0.1032378693806432,0.0880282892007556,0.1027209884764315,0.0991325571956413,-0.1406394310361556,-0.1069010299027807,-0.0472907645685651,-0.072264992102671,-0.083444701856825,0,0.8594757559861992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8093148469924927,0.001,0.1111555815881428,0.0961765018145588,0.0945522353068692,0.1053359111476503,0.0843000079955652,-0.0538627828543567,-0.0089012983943522,0.0381293987925261,-0.0276472505159677,-0.0125641397080053,0,0.6087608900474236
1.0,0.0,0.0,0.0038610038610038,0.0,0.0,0.0,0.0,0.6666666666666666,0,kpru,RU_UK,-0.5270506739616394,0.002,0.111719699122093,0.099311343873332,0.1111374079159585,0.1405450345757063,0.1004738607466391,-0.1022896721057731,-0.0616632779420999,-0.0618817892682676,-0.1098917206867031,-0.1114311687715117,0,0.8835810909150449
0.0,0.0,0.0,0.0056899004267425,0.0,0.0,0.0,0.0,6.0,0,kpru,RU_UK,-0.8130133152008057,0.001,0.1115604347339478,0.1067463627423923,0.111044990387121,0.1143680614465955,0.0772690840662658,-0.1365683495789324,-0.0831366643776287,-0.0535265569642775,-0.0900852437494197,-0.0507092409948508,0,0.5302656158114311
0.5,0.0,0.0,0.0,0.0,0.6835716962814331,-1.0250377655029297,0.0,2.5,0,kpru,RU_UK,-0.5132201313972473,0.001,0.1119087189305179,0.1120751846205619,0.1071941763628478,0.0993736519774266,0.0906252269035134,-0.1140412596273223,-0.0410090870366441,0.0018449188753261,0.00443419766159,-0.0327485089190834,0,0.7877861282775352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.4996164441108703,0.004,0.118145783356911,0.1113331792446217,0.1151580936089183,0.1037474335741203,0.0779912989174255,-0.1150973088320918,-0.052298061314395,-0.0294472549422183,-0.0596659080244852,0.0073657727223588,0,0.8722645023685165
0.0,0.0,0.0,0.00390625,0.0,0.2573704123497009,0.5292434692382812,0.0,7.0,0,kpru,RU_UK,-0.7754883766174316,0.001,0.1110350473705691,0.1137543147999035,0.1100041063912264,0.0974327709749025,0.0819196787223755,-0.1329011803299179,-0.0730690462767508,-0.0647506516917078,-0.1080794860024637,-0.1000672761353812,0,0.5658072030402066
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.705371081829071,0.001,0.0950104050733267,0.1044079673786797,0.1030608869131812,0.0972716954869022,0.0845771294443303,0.0509399820847574,-0.003843765851385,0.073248179188146,0.0907480195417089,0.106296111635111,0,0.8127488747125856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.7358255982398987,0.001,0.1217355484559606,0.1137189551185834,0.1024724267826156,0.1105983305949047,0.0884780141872848,-0.0291382502775439,-0.0061815916141854,0.031543165202619,-0.0323158767503932,0.0046517643516508,1,0.761562331635413
0.0,0.0,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,8.0,0,kpru,RU_UK,-0.704535722732544,0.001,0.0818075423918145,0.0857406302746765,0.098100965507968,0.0871843903205749,0.0674046188955948,-0.1274235317880127,-0.0468707323501293,-0.0194223996374855,-0.0509832498569205,-0.1283661153500611,0,0.7982153044997103
0.0,0.0,0.0,0.0080506037952846,0.3333333333333333,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7983703017234802,0.001,0.1127358379218038,0.1409873305863695,0.122623126393418,0.110169620902702,0.0836140568227466,-0.0540160691711643,-0.0330759424002804,-0.0270951747655011,-0.0149217496587831,-0.1196919782609178,0,0.8200120463958699
0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,2.0,0,kpru,RU_UK,-0.7747493386268616,0.001,0.0903498975139192,0.0929486588964134,0.0919980629694055,0.090102232101309,0.0854821779252665,-0.0813467768311017,-0.0118472777832095,0.0165858448679724,0.0164878008080538,-0.0574868720049432,0,0.5225576421212906
0.0,0.0,0.0,0.0031746031746031,0.25,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8214099407196045,0.004,0.1026103250675624,0.092609486940507,0.0864826576908713,0.0798168209069442,0.0896131721025714,-0.0807584877264629,-0.0744808574712789,-0.0277322222229455,-0.0437990011148538,-0.1213117817725807,0,0.9358365183899778
0.0,0.0,0.0,0.0392857142857142,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.6807387471199036,0.002,0.1064711762747263,0.1099727644017125,0.0945917139414535,0.1124794137541186,0.1085985098564576,-0.0808887007346038,-0.0729442148939398,0.0093868348420185,-0.0333690118377411,-0.0375027481568258,0,0.7028831124376722
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8157392144203186,0.001,0.1080175576677474,0.1113414918752629,0.1040324420626594,0.1156655145197358,0.0846405865280229,-0.0611580727601471,-0.0724340775281119,0.0179936202302049,-0.0273552844820555,-0.0530914513356535,0,0.7867487870755105
0.0,0.0,0.0,0.0050420168067226,0.3333333333333333,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5455015897750854,0.001,0.1002957731012585,0.1013286760898867,0.1013639165041265,0.0990806203009989,0.0928102031063782,0.0124696243902052,0.0201540878739641,0.0075204329817529,-0.020257848553421,-0.0080767158342714,0,0.857061745688832
0.0,0.0,0.0,0.0018518518518518,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7582283020019531,0.001,0.0831768673477803,0.0906970059396387,0.0929847167175676,0.1002951077987911,0.0768103472727779,-0.0723316805453904,-0.0097240402435071,-0.0213854307330898,-0.007065269921561,-0.0381639490670459,0,0.7384037003737667
0.0,0.0,0.0,0.0112648221343873,0.2,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.6088027358055115,0.001,0.0803819104224374,0.0808785486973753,0.0790788371158079,0.0896809784625198,0.069046011700758,-0.167401568400455,-0.0632776935922651,-0.0427909541401443,-0.0371669994489833,-0.0972020993409377,0,0.7229810740809381
0.0,0.0,0.0,0.0023809523809523,0.3333333333333333,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5810592174530029,0.001,0.0831711132241189,0.0945152220786941,0.0814994318450389,0.0962949108426138,0.0747945586877164,-0.0541319489885303,-0.0370030654835043,0.0015547272832334,0.0481963760653863,-0.0131579585538914,0,0.8627783901959378
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.7472228407859802,0.001,0.1218606129941465,0.1053882206019407,0.1077079171980202,0.1127555281106351,0.0676334691503076,-0.0994977708450366,-0.0497209045446525,-0.0683377776365909,-0.0309931688730388,-0.0608103570742176,0,0.5948466141202843
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8708214163780212,0.001,0.0779848052686574,0.0872311939385614,0.0670282656181604,0.0736043649989633,0.0589495050293158,0.0168012671769139,-0.0232544171773913,0.0582395295183617,-0.0105755086905666,-0.0541695985361596,0,0.7278442069071823
0.0,0.0,0.0,0.0049019607843137,0.5,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7543759942054749,0.061,0.1177287644518895,0.1144369729716431,0.1074888918612898,0.1121457488347996,0.1127573268487397,-0.1279827874288368,-0.0441766896713748,-0.0571172557217434,-0.0378679145835965,-0.1015362233176598,0,0.9190880105402403
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5327872633934021,0.004,0.1194989031483397,0.0981124170819871,0.0964077293695819,0.0930407373909027,0.0824331829695204,-0.1452978604580463,-0.0864601292578462,-0.056489343348448,-0.0826846178760011,-0.108369696516543,0,0.920211602832461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8604565262794495,0.012,0.0893273173810378,0.0788747376314314,0.0806788545143048,0.0889032286828023,0.0734960781737405,-0.0518953053701729,0.0101021091742162,0.0153542878948178,0.0128918002280171,0.008985351556916,0,0.863812070042513
0.0,0.0,0.0,0.0227272727272727,0.5,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7649906873703003,0.001,0.08332558447746,0.1075456864032659,0.1007922233206095,0.0877415145711886,0.0760348715166911,-0.0694613446328903,-0.0095044126646763,0.0147431531486413,0.0628630030662362,-0.0327210049851383,0,0.8711544692982849
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0,kpru,RU_UK,-0.6684790253639221,0.001,0.1215438867454176,0.1051455244602832,0.1360378583453903,0.1200567688901873,0.1050678775496703,-0.1217003530988462,-0.059235088264968,-0.0318918099120551,-0.007828912229824,-0.075841757147695,0,0.5618812298309559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.4994556903839111,0.002,0.1118328007340957,0.1041540250945682,0.091821150199223,0.0805880549788788,0.1004250121575948,-0.1264533369698674,-0.0849663027187636,-0.0474336857935013,-0.0313288576014026,-0.0634813745135485,0,0.8033107882458098
1.0,0.0,0.0,0.0076312576312576,0.0,1.319429636001587,0.2011461714282632,0.0,9.0,0,kpru,RU_UK,-0.4969200789928436,0.001,0.1071108558021233,0.1177277330337018,0.0879915718328928,0.1012896100055543,0.082927172940749,-0.0694335648852919,0.0322859926037563,0.0118023493194165,-0.0343193011825589,0.0551590394531517,0,0.7862969480342601
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,kpru,RU_UK,-0.5497270822525024,0.001,0.1190359017347445,0.1044197830562824,0.1046579555940826,0.1184704488252482,0.0850098526750862,-0.0873329786096637,-0.0107855493072054,-0.037309308292507,-0.0540674453409685,-0.1403894740816554,0,0.7160250605270571
1.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,4.333333333333333,0,kpru,RU_UK,-0.7763696312904358,0.001,0.1076835776352695,0.1184906121467244,0.1233132591103365,0.107098465692532,0.094016803164167,-0.0007603287031017,0.0367217009367295,0.0684241457162093,0.0374034301360139,0.000101859697223,0,0.8117794463585944
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.7916337251663208,0.001,0.1072467625287845,0.0933830441082579,0.1015112277438229,0.1052182433527206,0.0758631277950124,-0.0292545117149277,0.0326650752378857,0.0228503600534991,0.0854220657086263,-0.0022166171054858,0,0.6103092540615421
0.5,0.0,0.0,0.0021052631578947,0.0,1.1075170040130615,0.7275445461273193,0.0,1.1666666666666667,0,kpru,RU_UK,-0.8761549592018127,0.001,0.0912494870420757,0.0821511369251745,0.0831247069005933,0.0881826706906654,0.0582619141771007,-0.0536344316155676,-0.0013788328104743,-0.0353374353456268,-0.0183743817104727,-0.019333928742312,0,0.7948498604438083
0.0,0.0,0.0,0.00078125,0.25,0.0,0.0,0.0,1.75,0,kpru,RU_UK,-0.654241681098938,0.001,0.1138273788927056,0.0912800697224405,0.0910950090380482,0.0985472367979136,0.0818157437264957,-0.055654702076663,-0.0793595513789985,-0.100122012228176,-0.0739638026655087,-0.0344597029328647,0,0.5620447067005986
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,kpru,RU_UK,-0.883323609828949,0.001,0.0876537022431424,0.1013068166228466,0.0893716096594365,0.0881824756914249,0.0677264969861689,0.0132474083987061,0.03095026077299,0.0346405753409269,0.0308234672074182,0.043278528466164,0,0.8165064232773901
0.0,0.0,0.0,0.0032679738562091,0.2,0.0,0.0,0.0,2.2,0,kpru,RU_UK,-0.9018617868423462,0.001,0.0935512461880825,0.0922330166710589,0.0883152039988433,0.0834843955193492,0.0703553247076735,-0.0444160726315177,-0.0197136791477674,-0.0310765968736082,0.0027122710429818,-0.0167284058989722,0,0.5952925671522399
0.0,0.0,0.0,0.0135095704948646,0.0,0.0,0.0,0.0,8.0,0,kpru,RU_UK,-0.4978992044925689,0.016,0.1131403157653571,0.1126869703329566,0.1022879709018671,0.1084062417618098,0.0897962714338383,-0.1111334182620983,-0.0536841631007014,-0.0329709005713585,-0.0270287579616629,-0.0389646413178488,0,0.8793355619663104
0.0,0.0,0.0,0.0036764705882352,0.0,0.0,0.0,0.0,5.0,0,kpru,RU_UK,-0.6457345485687256,0.001,0.1181783353807754,0.0949626548993567,0.0953436055556332,0.1019477963994041,0.0892893774569551,-0.0556920904751812,0.0130788777256574,0.0340681919281302,0.021224303347687,0.006070620342443,1,0.6077214252277116
0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.75,0,kpru,RU_UK,-0.5485857725143433,0.001,0.093235667127627,0.0966441407880847,0.0991242344912422,0.0889530242134527,0.079069513056656,-0.0635140961347599,-0.0360568693439735,0.0400936359592795,0.0142180510950518,0.0044244845387705,0,0.8973674509990078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,kpru,RU_UK,-0.5879812240600586,0.001,0.1054164701265027,0.0876141175544173,0.0864594196921756,0.1050610758378233,0.0826332467612498,-0.0142464637106034,-0.0234634839432013,-0.0294103273097192,-0.0013562187821758,-0.0485078057659223,1,0.5866791493862169
1.0,0.0,0.0,0.0036294896030245,0.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.847396731376648,0.001,0.0755799880449195,0.0977731659110518,0.0780279412018558,0.0801160614899102,0.0760141242483347,0.0131496296843029,-0.0326292626181289,0.036631583378193,0.0331444022678318,-0.0145259854426619,0,0.7625156954523606
0.3333333333333333,0.0,0.0,0.0037878787878787,0.0,0.0,0.0,0.0,20.0,0,kpru,RU_UK,-0.5004052519798279,0.001,0.0869953819944968,0.0835692279046402,0.0839754497142489,0.0943302338023131,0.0752012374642758,-0.1374888689696305,-0.0669344077746145,-0.0466669064902314,-0.0561172382901044,-0.0683704313942148,0,0.8117271648348986
0.0,0.0,0.0,0.0,1.0,1.130246639251709,-0.1473759114742279,0.0,3.0,0,kpru,RU_UK,-0.7810211181640625,0.001,0.1555391505750502,0.1245680410306559,0.1282972866789391,0.1234264823390035,0.0981628980123112,-0.194565938758588,-0.0884664994307135,-0.0866121812150527,-0.135834316225693,-0.192701894937792,0,0.615209791396874
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.8454850316047668,0.005,0.1325962253109885,0.10872335963597,0.0994663034118321,0.1100611685661575,0.088070272714171,-0.1831367120714534,-0.1091958465483305,-0.0252258974971655,-0.1863449990710327,-0.2275093966929993,0,0.8674340344031519
0.0,0.0,0.0,0.0064102564102564,1.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.7726275324821472,0.001,0.085645613984126,0.096366467792538,0.0832903889926873,0.0980161038606779,0.076621600025523,-0.0689473930844619,-0.0860166766969781,-0.0320804484530352,-0.0591631081125935,0.0277635064781423,0,0.7621311165018605
0.0,0.0,0.0,0.0,1.0,-0.1199671402573585,0.1613411009311676,0.0,3.0,0,kpru,RU_UK,-0.8242430686950684,0.001,0.0848799830315645,0.0846445002621662,0.0893232955081045,0.0911279523411947,0.0772157605921629,-0.1366918216634918,-0.0826355051240871,0.0068816566641892,-0.0023879228197847,0.0101398385715234,0,0.8138957663400244
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,kpru,RU_UK,-0.8107726573944092,0.001,0.124651942217013,0.1268695944201671,0.1322506578882347,0.126421526816363,0.0887877812257612,-0.1280924384218976,-0.1056036588814362,-0.061869114689838,-0.1361354069704393,-0.0992186410207773,0,0.7946491776258654
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,kpru,RU_UK,-0.9423388242721558,0.001,0.0710170215773505,0.0792339591774619,0.0972127287916761,0.0873729194781826,0.0519568151147098,-0.3463548148148148,-0.2230092329545454,-0.0807685574229691,-0.0339809661835748,-0.018,0,0.8372180277019278
0.0,0.0,0.0,0.0241185897435897,0.0,-0.1199671402573585,0.1613411009311676,0.0,3.0,0,kpru,RU_UK,-0.8521033525466919,0.712,0.1266160163153181,0.1099508111577306,0.090910650052807,0.099289995950949,0.0844130921480831,-0.020443009257527,0.0026407674789633,0.0194075738796195,0.0274387250421536,-0.0421791908783715,0,0.8654997157639381
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5264982581138611,0.021,0.1274536583251568,0.0972032940034415,0.0971604931313971,0.1002409995703363,0.0865542173860152,-0.0797458634389039,-0.0229524082708129,0.0103861942820496,-0.0090836463011206,0.002583648722104,0,0.9293301181625684
0.0,0.0,0.0,0.0104166666666666,0.5,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5924776792526245,0.037,0.1586285299596195,0.1074340598533019,0.110443266685373,0.1417119819055001,0.1037241460860488,-0.2895588521669238,-0.2027672069315873,-0.133738384226154,-0.1761748479201899,-0.1465068500226601,0,0.9109379459556034
0.0,0.0,0.0,0.0097339390006489,1.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7614495754241943,0.005,0.1224390320837794,0.1358364191246225,0.1100034894597959,0.1080660977765445,0.1248341481176235,-0.1254262328000984,-0.0513188824300084,-0.0221815993956871,-0.0412948919376207,-0.0902246832817779,0,0.9009707948054434
0.5,0.0,0.0,0.0016366612111292,1.0,0.0,0.0,0.0,11.0,0,kpru,RU_UK,-0.8670450448989868,0.001,0.0869855572016268,0.0874344029355438,0.0913540525044227,0.0920069090657354,0.0784570718567025,-0.0657172753294153,0.0201521130655185,0.0352404674947838,0.002890653441829,0.0034895784020229,0,0.9169827292303381
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.5695573687553406,0.001,0.1341877796245477,0.1137043593872642,0.1110800048872553,0.1198336657463177,0.1006990848340255,-0.2289586937710898,-0.1740093751898747,-0.1461210131874872,-0.1637722990624613,-0.1442473893154021,0,0.7238506315021793
1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.0,6.0,0,kpru,RU_UK,0.7324877381324768,0.001,0.1158277125736444,0.0998013091564491,0.118865746295207,0.0985177204475627,0.0980337527187107,0.0496624127446978,0.1008321389205225,0.1036088242732369,0.112763675262834,0.1473354549666469,0,0.7935236739895126
0.5,0.0,0.0,0.0047619047619047,0.0,0.0,0.0,0.0,1.0,0,kpru,RU_UK,-0.6449354290962219,0.001,0.0982459342648067,0.0955049656251051,0.1247650515055216,0.0874010098168777,0.070658262484092,-0.0788691747736313,-0.0323493201583632,0.0283866134076709,0.0157070015537444,-0.029463134730182,0,0.8392342035282668
0.0,0.0,0.0,0.0257936507936507,1.0,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.7828015089035034,0.001,0.0747625651617467,0.0813756589892393,0.0948079148689477,0.1010787571958694,0.0742133496603026,-0.0408072431924284,-0.0578103492410249,0.0247174167499505,0.0057085466403449,0.0919543602141717,0,0.8753178162829753
-1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,kpru,RU_UK,-0.8937477469444275,0.002,0.0966377967974589,0.073750564796729,0.097888786763133,0.0890861503770516,0.0571997330671943,-0.0207894629555493,-0.00629321128488,0.0118610263117867,-0.0393860749476099,0.000946321097997,1,0.5549488843813387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,0,kpru,RU_UK,-0.5942988991737366,0.001,0.0892355729998873,0.0967291790926806,0.1101716641865124,0.0932488438879004,0.0615554489030012,-0.0160052786082692,0.0498434506996927,0.0543241627565228,-0.0200328607691413,0.0116414113963378,0,0.656034402281453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,kpru,RU_UK,-0.8797345757484436,0.001,0.1067628738373143,0.1049278693114925,0.1111880005248916,0.1161680247107078,0.089033893862876,-0.0980009042624241,-0.0351563344249349,0.0343284792263156,0.0470935370382971,0.0522520769341436,1,0.5494284059009837
0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,2.0,0,kpru,RU_UK,-0.8604944944381714,0.001,0.094380191118398,0.0924999008292677,0.1034046289406796,0.1069345763739996,0.0676208953167739,-0.0657642400777157,0.0578655338116476,0.0785444420160193,0.0385873694890089,0.0122145635995008,0,0.5727907348136487
0.0,0.0,0.0,0.0017006802721088,0.5,0.0,0.0,0.0,4.0,0,kpru,RU_UK,-0.71429842710495,0.001,0.0717467432705607,0.0816352505822818,0.0824810694865997,0.0851237484312788,0.0649906557148853,-0.0157904127917757,0.0624306102142623,0.0593668914370331,0.0462939664835005,0.026343288532091,0,0.8538158425366528
