agency_asymmetry,passive_voice_rate,violence_asymmetry,uncertainty_score,negation_rate,competence_asymmetry,morality_asymmetry,dehumanization_index,ingroup_outgroup_ratio,label,source,theater,chunk_sentiment,toxicity_score,mft_care_p,mft_fairness_p,mft_loyalty_p,mft_authority_p,mft_sanctity_p,mft_care_sent,mft_fairness_sent,mft_loyalty_sent,mft_authority_sent,mft_sanctity_sent
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,jpost,IL_PA,-0.7537532448768616,0.003,0.1729718223747644,0.14205392716444587,0.12830471778553845,0.11358883117461567,0.11073548361685025,-0.26019244659327545,-0.24764934317216444,-0.14527090931709052,-0.20623087720797853,-0.23440422522826287
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.8768095374107361,0.005,0.13297880631667697,0.1197306380073724,0.0952577623149015,0.09960056374816524,0.08458739231011161,-0.2825319467747678,-0.1978279412676924,-0.17004005028652877,-0.18454398393786378,-0.23138876886977597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6606746315956116,0.001,0.18328294410033974,0.11198285700356696,0.10403839510691468,0.10600842484308416,0.10187449492026557,-0.27830268853157647,-0.22371364947820188,-0.14647858859793075,-0.25569848306218296,-0.22470826822548712
0.0,0.0,0.0,0.006410256410256411,0.0,0.0,0.0,0.0,0.5,0,jpost,IL_PA,-0.8511044383049011,0.102,0.15242438894954602,0.1127695289555946,0.09266023227010811,0.10602484619420291,0.10731686061741048,-0.1820489111530859,-0.22222227887014298,-0.16949253479441156,-0.23435028816422407,-0.1965499961087533
0.0,0.0,0.0,0.004545454545454545,0.3333333333333333,2.0875461101531982,0.34042441844940186,0.0,2.6666666666666665,0,jpost,IL_PA,-0.6033459901809692,0.009,0.09898984241419523,0.07497972548580326,0.06391330304772055,0.06982011734762734,0.05036078148760164,-0.04663960261559024,-0.026955940841466797,-0.017473389229593107,-0.09200986362489731,-0.06444230050002678
0.0,0.0,0.0,0.001937984496124031,0.125,1.2153968811035156,1.2258981466293335,0.0,0.875,0,jpost,IL_PA,-0.6717628836631775,0.001,0.12172019334940128,0.10948563437740423,0.10065609027334872,0.10062443652402323,0.08256687124679349,-0.14957245896079246,-0.05860450906723905,-0.08686188178585676,-0.10422423106402437,-0.07108930258431131
0.0,0.0,0.0,0.0024390243902439024,0.5,1.8544130325317383,0.3864282965660095,0.0,3.5,0,jpost,IL_PA,-0.6456645131111145,0.001,0.09201631997122041,0.08860658715128163,0.11606808662935214,0.10975787295917243,0.08969369081669787,-0.11015661555177192,-0.029368199909136344,-0.016618696018229403,-0.08740000610634764,-0.089086601787867
0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.7841397523880005,0.002,0.11391069993396837,0.09543398230673268,0.10300494458649656,0.1047388804607782,0.08117804923283181,-0.15049495228445312,-0.15222379937940905,-0.09592030390331657,-0.12428894079872001,-0.12503341832668896
0.5,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0,jpost,IL_PA,-0.8251273036003113,0.001,0.09823551988165283,0.10041327551191241,0.1114841412929041,0.12011526316410509,0.10612997367167953,0.05066222714849753,0.03629769784548487,0.08778284277013007,0.04441521053340804,0.06701722951295096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.5063588619232178,0.009,0.10688193120497591,0.10434374149723659,0.10612622587349352,0.1069578484273313,0.09939522944026596,-0.006592343290152104,-0.054836403764700455,-0.03269536753574361,0.04467048536976186,-0.001105789876976693
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.7308430671691895,0.001,0.11044546780549723,0.10316141579486517,0.11556178196702864,0.1140397947551858,0.07456054487682372,-0.011416884398458858,0.0022368551754342633,0.022871179104641263,-0.03391907935968383,-0.061226353376348165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6085889935493469,0.001,0.10733801914488048,0.09925908993591318,0.09804575421214558,0.11613891969278822,0.07752762406529465,-0.10740396009838449,-0.038637117585700535,-0.04138204433528174,-0.03289853232570682,-0.05118759938472094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.5623706579208374,0.001,0.11827545953964198,0.11919826334510274,0.10896169170432854,0.12874652647137028,0.09595544559523743,-0.013719615015034112,0.04739026110567595,0.05482890577202979,0.03681898409485877,-0.0014873126234461035
0.0,0.0,0.0,0.0205026455026455,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.8222671747207642,0.001,0.10310485573785115,0.10427800570554224,0.12169304477938293,0.12028602915754855,0.09356328242072044,-0.00011845126086069913,0.09077735060522875,0.027135611121872988,0.045463824222263874,0.09040868825732272
0.0,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6672233939170837,0.001,0.09068006797951605,0.1160608657519877,0.1060921963679303,0.11977023615423872,0.08208551603111472,-0.009049206469725561,0.03668199804950516,0.055815825809335175,0.05904607980683158,0.04495246769509357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.7824050784111023,0.001,0.11338296107373125,0.1044136733114198,0.10305197424794978,0.09155397797674648,0.11257307500657272,-0.027723920649514584,-0.0034993348023918632,-0.020072575480482146,-0.06342484826202634,-0.016703001533358495
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.8694515228271484,0.001,0.09934288923452246,0.10352334742509828,0.10113907253678374,0.09989469698136988,0.08418175526983811,-0.12378205318514245,-0.013412251369890545,-0.028597031852624875,-0.062053432888169335,-0.08294455941874603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.9501102566719055,0.001,0.06916242923216956,0.08416163662556828,0.09187540114368203,0.09778361280278991,0.05705143361352923,-0.012082170239721931,0.004779229958912284,0.007172420211597511,0.032263734554820886,0.0414968244650087
0.0,0.0,0.0,0.007407407407407407,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.7407292127609253,0.001,0.1042449149254767,0.09428263050972341,0.11348322180503943,0.0994968049539492,0.07447498819671805,-0.092634751219072,-0.06834042636554248,-0.045173492364219595,-0.08246691326951919,-0.10825021257000234
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.8695207834243774,0.001,0.0946475701762697,0.09956295167941764,0.08531299813493252,0.08629018274221044,0.0539603017485591,-0.0429666015116634,-0.047182224215127716,0.027320214286949595,0.03143008486064353,-0.0914179762246352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6544803977012634,0.001,0.13001955396446913,0.11042088191417258,0.11676756009644079,0.104362207407444,0.09726234849180967,-0.08401232035983415,-0.06293005323477767,-0.03865057951622254,-0.08445485362097259,-0.09551313988283466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6823829412460327,0.001,0.09198357735014362,0.11643594204166742,0.12166320232135644,0.09353377924537246,0.10007960350737014,-0.04698710012210013,0.03313605400155399,-0.038747731092578216,0.058362919309659346,0.022188077922077908
0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,jpost,IL_PA,-0.8256233930587769,0.001,0.10279745624562539,0.11961568755105327,0.10515815415508832,0.10405963639594581,0.0909660262637363,-0.05085322689535386,-0.04533241206318113,0.014994295527281312,0.03487075390838141,-0.030749354778839867
0.0,0.0,0.0,0.0,0.0,-0.3670470416545868,0.011462165974080563,0.0,0.6666666666666666,0,jpost,IL_PA,-0.7206520438194275,0.001,0.10825477801537879,0.1070192633528914,0.09506047071752924,0.12181452953953777,0.09974309949323724,0.033575624024013734,0.06146004514698806,0.03548399401509516,0.016291781172664613,-0.1253673191336345
0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.6982058882713318,0.001,0.1067341998108471,0.1114070311053782,0.08638210685719831,0.11219897486888332,0.07984257223698825,-0.01532265321098656,-0.02976321374413893,0.020608044058727834,-0.08639730114455169,-0.04098117125118298
0.0,0.0,0.0,0.002777777777777778,0.125,0.6638522148132324,0.3392358422279358,0.0,0.125,0,jpost,IL_PA,-0.7501254677772522,0.001,0.11329888027377533,0.104721335025514,0.11010751315375847,0.10505312961657652,0.11005999674208344,-0.1669186352908051,-0.0795627415327283,-0.01595512207230858,-0.0074296448478381235,-0.02762069868896684
0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.142857142857143,0,jpost,IL_PA,-0.7910662889480591,0.001,0.07635144605172671,0.06221219706199884,0.07874225849759255,0.0860361295648881,0.06073097152827163,-0.060855986147186146,0.0012863661365786238,0.0036646931506465275,-0.04481299879354859,0.00798730707070707
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,jpost,IL_PA,-0.8272595405578613,0.001,0.13827369309624016,0.1158441322769083,0.09009689977514065,0.11918194930545913,0.09442424763222895,-0.17924783395177124,-0.10046901149097477,-0.08029749086463493,-0.12633394759511646,-0.11403825897174667
0.0,0.0,0.0,0.0018552875695732837,0.0,0.0,0.0,0.0,1.2,0,jpost,IL_PA,-0.8632802367210388,0.001,0.12657348912020983,0.10835952320450389,0.11157539615343236,0.11457805106837213,0.10624084830801478,-0.10661864621893316,0.019627810032562726,-0.0032746566221157035,-0.007981509799282409,-0.012647483112957027
0.2,2.0,0.0,0.0037037037037037034,1.0,0.0,0.0,0.0,9.0,0,jpost,IL_PA,-0.647447943687439,0.001,0.0973730161336472,0.10711433069869711,0.09337027677831125,0.09804268539313908,0.08124285941959075,-0.08660757158114032,-0.0007708189593116474,-0.025483487008479876,-0.03969653157374682,-0.09080367757036267
1.0,0.0,0.0,0.007481125600549074,0.0,0.0,0.0,0.0,6.0,0,jpost,IL_PA,-0.6085381507873535,0.001,0.11426754841788038,0.12669362512016627,0.11418429163800257,0.10481071910226188,0.09296216924263606,-0.041040179121723676,0.04540532193903201,0.03905859532007796,0.008169749956392813,-0.010268936560171846
0.0,0.0,0.0,0.002717391304347826,0.0,-0.5205468535423279,-1.8895834684371948,0.0,2.0,0,jpost,IL_PA,-0.6511330604553223,0.001,0.12045441828053573,0.10760899681933779,0.10274867445639004,0.10379316114391816,0.10067267921219616,0.0742962787571624,0.04931996077996078,0.1172875695929713,0.14009425060853684,0.10555859215773718
0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.25,0,jpost,IL_PA,-0.5302125215530396,0.001,0.08930336255866327,0.09981127990449089,0.08752392460877693,0.08990600018960983,0.09329860746669541,-0.054768922170466826,0.06083789179853604,0.042257480977776256,0.028216607941360522,-0.028041342489539333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,jpost,IL_PA,-0.6212112903594971,0.001,0.11350546326292725,0.11561548415716488,0.12776158426838197,0.13859429523582328,0.07844477061820519,-0.04112646980350911,0.003636800195338934,0.11089188656446601,0.13254502654436487,0.05465504245660439
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,jpost,IL_PA,-0.700954020023346,0.001,0.10355623605082935,0.1220471006197396,0.09452217383244318,0.11553258847801604,0.09849740645325211,-0.0720552747829426,-0.05433351133088975,-0.04395902310078721,-0.010983615716122986,-0.045166093814643336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.7968512773513794,0.004,0.14257481714880504,0.11070271100610314,0.10271820062472663,0.09732103412328971,0.08642447251060512,-0.12279407221406966,-0.07064934345261521,-0.045557889193493316,-0.09921972652590459,-0.1579348848448231
0.0,0.0,0.0,0.0018796992481203006,0.14285714285714285,0.977179765701294,0.2542113959789276,0.0,0.2857142857142857,0,jpost,IL_PA,-0.8669905662536621,0.001,0.10667844857580203,0.10772966383429142,0.08808178246199799,0.1113395625441441,0.077965558299089,-0.17217761032720985,-0.0948592453416485,-0.07580197732993882,-0.07553568274303889,-0.15027570868736917
0.0,0.0,0.0,0.0028011204481792717,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,jpost,IL_PA,-0.5980340242385864,0.001,0.12052181883157302,0.111238437082537,0.08559285967807143,0.11203397288888804,0.08657488846769319,-0.03726808410998645,-0.0024914747737851397,0.030512352380601106,-0.02376213026925764,-0.02177840909361297
0.0,0.0,0.0,0.019127064374789348,0.6666666666666666,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.881165087223053,0.001,0.08580256704782861,0.09445249140111078,0.09354130346675674,0.0997774953957712,0.06529796916412405,-0.02792257837791719,0.017244717923542065,-0.005814632172972027,0.08608105229320627,0.043843217371543154
0.0,0.0,0.0,0.003968253968253968,0.5,0.0,0.0,0.0,0.25,0,jpost,IL_PA,-0.6769988536834717,0.001,0.1293185231973981,0.13357941717703603,0.12951627412911082,0.12024091397791324,0.10158151628705812,-0.08139138512530454,-0.01246224062703333,-0.030867736948392198,-0.08919546280126552,-0.031373440740351644
-1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.7861131429672241,0.001,0.0849429671504591,0.09308314726946933,0.09049071899769089,0.11459486566733708,0.062345145542232305,-0.12307581146704294,-0.017273515515706647,0.003753484061445794,0.02768144413244349,-0.018861774481334914
1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.7,0,jpost,IL_PA,-0.5974761247634888,0.001,0.089022404235962,0.10037045038548069,0.0996625222468946,0.1114631509139684,0.06589920464513414,-0.1277733825831231,-0.025250916588502807,-0.016094036005760013,-0.07579443624175951,0.002571950290394773
0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.9081555008888245,0.001,0.1032964841749497,0.09358370491173061,0.10296301849052995,0.09971080164349581,0.06853570860409265,-0.08114488107513561,-0.025531144976249826,0.004632196137007191,0.010827328058747634,-0.04932482357687495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,jpost,IL_PA,-0.4942053556442261,0.001,0.10221592684560281,0.11242123691506203,0.09916412705118319,0.10922834381169465,0.07464562448016632,-0.07384512237770051,-0.01661049265570366,0.04709468247257226,-0.010427929955413013,-0.05344964596145819
0.5,0.0,0.0,0.009998876530726885,0.2857142857142857,0.0,0.0,0.0,0.8571428571428571,0,jpost,IL_PA,-0.8627176880836487,0.001,0.12608873705835277,0.11578033468967222,0.09569623396436032,0.11007379431589669,0.07495837309339425,-0.05744883243146666,-0.014988834261152174,-0.013872160730478833,-0.04805590735767813,0.0358049102980353
1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8333333333333334,0,jpost,IL_PA,-0.7503716945648193,0.001,0.11396268296330246,0.10146061559835615,0.0962855339732969,0.10483876691953098,0.076996242387792,-0.06854020997727808,-0.03545600348010927,-0.03285613229844925,-0.04886744483410663,-0.04830766562732492
0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0,jpost,IL_PA,-0.6410184502601624,0.002,0.1178909922471841,0.0900166937627384,0.0835242969791186,0.07503881829467754,0.06555152201052043,-0.1336926999375922,-0.0714664492876493,-0.10200512648009674,-0.11079248338691863,-0.13951632432844935
0.0,0.0,0.0,0.001277139208173691,0.0,0.0,0.0,0.0,0.2,0,jpost,IL_PA,-0.5955960154533386,0.001,0.121073091266506,0.10549871594969229,0.09374264679233152,0.10746788574694675,0.07587959962898379,-0.06545432517855952,-0.04380110345338586,0.020577222176224413,-0.04313753105676268,-0.05591382423961908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.9464020729064941,0.001,0.07229337981335203,0.07783301495413618,0.0727218016870097,0.08634441725079604,0.06349174993652512,-0.1774242524152596,-0.05210826755651754,-0.04662631147171999,-0.06992344560336083,-0.025497817610843895
0.0,0.0,0.0,0.011513687600644121,0.3333333333333333,1.1075170040130615,0.7275445461273193,0.0,1.3333333333333333,0,jpost,IL_PA,-0.6477762460708618,0.001,0.08923015259749363,0.08593956312499267,0.08608165957854981,0.0873532905780981,0.07035881595166078,-0.11119936983624783,-0.03646023308848869,0.0065749019611786984,0.01698375047570431,0.027981179471852063
0.0,0.0,0.0,0.012264365205541677,0.5,0.0,0.0,0.0,0.75,0,jpost,IL_PA,-0.7649316191673279,0.001,0.08365113045455314,0.09313527917986114,0.09899548119537166,0.11341523807742569,0.07609596126421722,-0.001096426890612777,-0.006707756389429896,0.06373898705120179,0.053450113794905704,0.09554082316315937
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.760195791721344,0.001,0.10124809711967997,0.0935684617398171,0.0989575868521918,0.08870249462982238,0.07987588412175,-0.001573764818059147,0.0232311359083614,0.09557336039524783,0.0012029442237978323,-0.01821740148009188
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,jpost,IL_PA,-0.5025331377983093,0.004,0.11585295211380406,0.0988981932661838,0.1081929384790974,0.11689636554417179,0.09759649315038757,-0.2471080181469172,-0.13469889702372076,-0.14679081551604084,-0.11839499841880839,-0.13347980376991417
0.0,0.0,0.0,0.005555555555555555,0.0,0.0,0.0,0.0,0.5,0,jpost,IL_PA,-0.8198129534721375,0.003,0.1091321536730277,0.1211940212995744,0.12386144246131249,0.0875655303826347,0.0902696463998743,-0.08977142257437883,-0.02913600820789503,-0.04985443188570069,0.047235605054582415,-0.09900178209958276
0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0,jpost,IL_PA,-0.7839788198471069,0.001,0.08569338234365029,0.09171993354214578,0.09306776532056768,0.09113562821412836,0.09115594094209295,-0.11535539248023746,-0.05804099076368829,-0.04325498066641668,-0.10212557904391487,-0.030595375327817007
0.0,0.0,0.0,0.002232142857142857,0.0,0.0,0.0,0.0,1.0,0,jpost,IL_PA,-0.8132634162902832,0.001,0.12194274047609964,0.12247942236343452,0.11066825208694794,0.12536141060829334,0.10778366068872564,-0.1259609268786388,-0.057514546958075674,0.028222079252400986,-0.026731584713471018,-0.057207114168524344
0.0,0.0,0.0,0.009523809523809523,0.0,0.0,0.0,0.0,1.2,0,jpost,IL_PA,-0.6743605136871338,0.001,0.12917315419950923,0.12524625358296385,0.1127398412098085,0.1136841727992196,0.10364728687135775,-0.19337510007786002,-0.08726926849383095,-0.09375255694834272,-0.1154841269361647,-0.142029327121613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,jpost,IL_PA,-0.6929183006286621,0.001,0.10770967771894857,0.1139472821974769,0.10817328209250571,0.14247090768883228,0.10322172003973894,-0.15259153594855104,-0.05068895268978086,-0.03872864374041372,-0.009403651754452581,-0.10588454123047304
0.0,0.0,0.0,0.009595959595959595,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.6070125699043274,0.001,0.11919873363408987,0.13506854922977943,0.10414592056937234,0.10326189648296448,0.11840921634326547,-0.14496843667028278,-0.05593280458718139,0.0013184052209977075,-0.019706904443935937,-0.09856243950347345
0.0,0.0,0.0,0.0,0.0,1.2710921168327332,1.800904929637909,0.0,4.0,0,jpost,IL_PA,-0.6610318422317505,0.001,0.08861442669710715,0.0874021080818737,0.08772679209098291,0.09387798280072426,0.08372564570438262,-0.10054784032642228,0.034482722294230286,-0.012545332031912161,-0.013943076030419443,-0.009793472810422865
0.0,0.0,0.0,0.022302388969055634,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0,jpost,IL_PA,-0.8810868263244629,0.001,0.09160307681332916,0.09905520630304673,0.11385928303110858,0.11922026273718794,0.08466612807397811,-0.10475510630879102,-0.05989887981763539,-0.06272633080494543,-0.04006238142999164,-0.05121047372809705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,jpost,IL_PA,-0.5002455711364746,0.001,0.09522126387429365,0.10658721162039052,0.1146408733441625,0.12133040500018767,0.08974904149514774,-0.12557250178598556,-0.006530485168989219,-0.044519513641883626,-0.020549189480857682,-0.1401692348022723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.8638588190078735,0.002,0.1330063264153096,0.12484541564168092,0.14626057500781695,0.14353480398851448,0.11928160313456523,-0.18359163465345849,-0.04292456554237761,-0.102998531643706,-0.08685287229359363,-0.04038896762811659
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0,jpost,IL_PA,-0.8651419281959534,0.001,0.12586849107297512,0.12216760988303003,0.1329810929591579,0.12779611918955333,0.11305971190295398,-0.05566387795879969,0.020739226285789777,-0.013977451725387544,0.03216922480228581,0.017709510652977014
0.5,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.5978184938430786,0.003,0.12053836588867108,0.10281284828712348,0.14169059767232006,0.12731269889845417,0.09012647701938968,-0.016309239031297305,0.007571782643624952,-0.037625295434361675,-0.022462480544684582,-0.027296955103771166
1.0,0.0,0.0,0.007688723205964585,0.0,0.0,0.0,0.0,6.0,0,jpost,IL_PA,-0.8761851191520691,0.001,0.09937389991666358,0.1094620062515414,0.10390918177161448,0.11771620557326505,0.09892007263113364,-0.10467382723441544,0.017226175520672002,0.06585596198734475,0.016714827606257556,0.01318648423280934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.8705831170082092,0.001,0.09612992677666107,0.08841806680888416,0.09682137006153463,0.11160088158031597,0.07526822309741896,0.02869246945090105,-0.0018009702044461658,0.009733649084086752,0.017782491951722948,0.09412933017640256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.7501142621040344,0.001,0.09287322658533151,0.08150132191110832,0.10973709791445463,0.10184518116994365,0.09475952904944022,0.05733585574314892,0.040303720924364315,0.03554417714926881,0.019263420379466014,0.09897823093272397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,jpost,IL_PA,-0.7540826201438904,0.001,0.08258346664390975,0.08947548935756235,0.11413487304248708,0.09445892812329529,0.07396937228491274,-0.07735721439406668,0.03568269743014928,0.03847262070035277,0.007328453830898242,0.003780738956033067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0,jpost,IL_PA,-0.6782630085945129,0.003,0.09994817926279326,0.10647598690003167,0.10927254861930208,0.10978941018239066,0.08373624558996379,-0.05701750340666394,0.02885135674514753,0.0687942048245956,-0.0032031322739568898,0.016325096656815474
0.0,0.0,0.0,0.00641025641025641,0.5,1.47451651096344,0.19813764095306396,0.0,2.0,0,jpost,IL_PA,-0.7692092657089233,0.003,0.11601171116573811,0.10988827821542463,0.09256775038229269,0.12099622587677554,0.09723044470969938,-0.18689999535692065,-0.08199047808921363,-0.04854408181973971,-0.08836725401344447,-0.17428119684316967
0.0,0.0,0.0,0.005847953216374269,0.0,-0.016703009605407715,0.028359413146972656,0.0,5.0,0,jpost,IL_PA,-0.7691386938095093,0.002,0.10636103824160931,0.1014283371755962,0.08851183891849303,0.10492452120377345,0.07424336184909355,0.04140061628211361,0.09316440962727403,0.12901006080370342,0.060695783916648344,0.09469479491268963
0.0,0.0,0.0,0.0012106537530266344,0.0,0.0,0.0,0.0,0.3333333333333333,0,jpost,IL_PA,-0.8501309752464294,0.001,0.09186919649951175,0.08405331441454404,0.10482588723650252,0.09202393980365113,0.07466856566741435,-0.007663957948755203,0.10521219893479158,0.10611010536980225,0.10296502983242066,0.05632406862943253
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,jpost,IL_PA,-0.6431484222412109,0.011,0.10270211181889825,0.08832451277642334,0.1051399301619349,0.10647605636615831,0.07560235158199717,-0.07699894033217738,-0.08685736715879948,-0.038897717532195196,-0.0077558252501466795,-0.00907661580703247
0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.7349664568901062,0.001,0.0991457540202063,0.09474429937754013,0.10477330004175667,0.1120223884828798,0.07561516460589238,0.01698899865501436,0.023003957197482692,0.015002301489161415,0.026051953957908516,-0.0447359852437723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,jpost,IL_PA,-0.6488329172134399,0.006,0.08718759256416496,0.11983175197444793,0.09192530208282611,0.11251655067430834,0.09392222923359515,-0.02269765656981165,-0.034891348699917175,-0.009162753895714117,-0.06728773477155381,-0.10042505807102696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,jpost,IL_PA,-0.6439184546470642,0.001,0.08730059543455014,0.10569013542767712,0.09728168592526056,0.10799648317390365,0.06686677160756364,-0.06336068882400188,-0.06325834109126714,-0.08194007455349583,-0.06994425434086152,-0.07091430111037354
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0,jpost,IL_PA,-0.5438807010650635,0.001,0.07952858293074855,0.08279347491718489,0.10582512265252385,0.06500397938377157,0.06655432369476004,0.008575622015743986,0.03464502822065671,0.07067037037037037,0.04705731569664904,-0.0673615061728395
0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,3.5,0,jpost,IL_PA,-0.8323231339454651,0.001,0.11228026657599048,0.09656572815146035,0.10083607540766523,0.0935287346479517,0.09021367615423133,-0.022040327334420358,-0.05312570212848263,-0.021712222324905453,0.00617486025862032,-0.03037170889963043
0.0,0.0,0.0,0.035538073038073034,0.0,0.0,0.0,0.0,6.0,0,jpost,IL_PA,-0.7897428274154663,0.001,0.11943754180220144,0.11324078374695146,0.12557521215187473,0.14827571269806938,0.07703983136079168,-0.1611223717586965,-0.07167544099583503,-0.04815637124956379,-0.11229580804716587,-0.09943669721010903
0.0,0.0,0.0,0.015476190476190477,0.0,0.0,0.0,0.0,0.5,0,jpost,IL_PA,-0.620897650718689,0.001,0.10953064090446447,0.09158318676750192,0.0996387255679695,0.09969159735416273,0.06989650963203467,-0.17309326336316375,-0.052713195416923174,-0.019254777788214435,-0.06972657574984659,-0.1977669917652246
0.5,0.0,0.0,0.0023584905660377358,0.0,0.0,0.0,0.0,2.0,0,jpost,IL_PA,-0.7192129492759705,0.001,0.12193592063567282,0.09001672928346247,0.08928680274505081,0.1012666011046269,0.07605883454713568,-0.14239182966203728,0.011225439981005145,-0.05173012180383873,-0.05497241975288893,-0.09038742920727484
0.0,0.0,0.0,0.005050505050505051,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0,jpost,IL_PA,-0.6405975818634033,0.001,0.09660167177952536,0.09265739493057981,0.087337899632239,0.07810517340031634,0.07249565209295285,-0.09036589622539688,-0.041000081419300054,-0.01756160756820629,-0.05112970920168418,-0.06882606698311479
0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0,jpost,IL_PA,-0.8894831538200378,0.001,0.12481590328218695,0.08842305582827036,0.12053374726680172,0.10045801809174781,0.07889714521811271,-0.1989990515363479,-0.12032343546685113,-0.02527814962634497,-0.1112029588258049,-0.1609966741238996
0.0,0.0,0.0,0.008754208754208756,0.0,0.0,0.0,0.0,1.2,0,jpost,IL_PA,-0.7314796447753906,0.002,0.11682463202652311,0.09123201890951878,0.12465569067245255,0.10943387747197816,0.08285728883119725,-0.16390759841575733,-0.02882891163226655,-0.0210601454532816,-0.05261840727166909,-0.10593489001746574
