Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
pa,PAL_POLITICAL,PATIENT,grant,active,0.7436022162437439,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,involve,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,manage,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,involve,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.9248433709144592,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,witness,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,condemn,active,-0.5833841562271118,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,describe,active,-0.5833841562271118,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,describe,active,-0.5833841562271118,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,claim,active,0.0,0.0333,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,draw,active,0.0,0.0333,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,draw,active,0.0,0.0333,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,raise,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,believe,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,face,active,-0.5970374941825867,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,face,active,-0.5970374941825867,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,reconstruct,active,-0.8427870273590088,0.037,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,occur,active,-0.7253608107566833,0.0208,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,serve,active,-0.6934597492218018,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,weaken,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pave,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,transcend,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,PATIENT,transcend,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,emerge,active,-0.49527275562286377,0.0238,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,include,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,use,active,-0.7015023231506348,0.0303,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,lead,active,-0.8348691463470459,0.0465,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,extend,active,-0.8348691463470459,0.0465,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,expand,active,-0.6479063034057617,0.0333,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,refuse,active,-0.6580010056495667,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,make,active,-0.6580010056495667,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,represent,active,-0.6580010056495667,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,arise,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,open,active,-0.8628073930740356,0.0294,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,fall,active,-0.6111207604408264,0.05,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pay,active,-0.7787619233131409,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,retreat,active,-0.5637796521186829,0.0323,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,find,active,-0.7335414886474609,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,find,active,-0.7335414886474609,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,experience,active,-0.7335414886474609,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,subject,passive,-0.7335414886474609,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,destabilize,active,-0.7335414886474609,0.0222,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,widen,active,0.0,0.0303,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,become,active,0.0,0.0286,False,False,NAMED_ENTITY
lebanon,INTL_ACTORS,AGENT,represent,active,-0.6042405366897583,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,-0.6042405366897583,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.6042405366897583,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,face,active,-0.7613137364387512,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,face,active,-0.7613137364387512,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,-0.7613137364387512,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.7613137364387512,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,-0.7613137364387512,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.7613137364387512,0.0,False,False,NAMED_ENTITY
netanyahu,ISR_POLITICAL,PATIENT,exploit,active,-0.6073388457298279,0.0,False,False,NAMED_ENTITY
netanyahu,ISR_POLITICAL,AGENT,live,active,-0.6371658444404602,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,belong,active,-0.6371658444404602,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,seem,active,-0.5338287949562073,0.05,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,aim,active,0.0,0.0222,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,unify,active,0.0,0.0222,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,consider,passive,0.0,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,expect,passive,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,base,passive,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,prevent,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,reflect,active,-0.6718032360076904,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,require,active,-0.6718032360076904,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,present,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,reveal,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,appear,active,0.0,0.0196,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,reflect,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,reflect,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,expand,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,discuss,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,continue,active,-0.9346457123756409,0.0,False,False,NAMED_ENTITY
idf,ISR_MILITARY,AGENT,violate,active,-0.8973497748374939,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,force,active,-0.8982226252555847,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,spar,active,-0.8769112229347229,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,spar,active,-0.8769112229347229,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,boast,active,-0.8720254898071289,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,torture,active,-0.8720254898071289,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,try,active,-0.8999966979026794,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,active,-0.9237955808639526,0.0,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,rap,active,-0.9237955808639526,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,modify,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,practice,active,-0.8408998847007751,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,accompany,passive,-0.8469412326812744,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,accompany,passive,-0.8469412326812744,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,practice,active,-0.8699153065681458,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,steal,active,-0.8898137807846069,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,seek,active,0.0,0.025,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,keep,active,0.0,0.0196,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,remain,active,-0.5931271314620972,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,protect,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,hold,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,shape,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,shape,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,rise,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,defend,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,guardianship?in,active,0.0,0.007,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,destroy,passive,0.0,0.007,True,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,want,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,remain,active,0.0,0.007,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,transform,active,0.0,0.007,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,overcome,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,hide,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,focus,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,enter,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,hold,passive,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,turn,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,find,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,force,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,develop,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,link,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,continue,active,-0.7692847847938538,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,reactivate,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,link,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,simplify,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,ensure,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,ensure,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,limit,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,possess,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,qualify,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,qualify,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,play,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,reduce,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reduce,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,operate,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,serve,active,0.0,0.0164,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,treat,active,0.0,0.0164,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,reveal,active,-0.84490567445755,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,possess,active,-0.7789561152458191,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,possess,active,-0.7789561152458191,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,experience,active,-0.7789561152458191,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,experience,active,-0.7789561152458191,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,access,active,-0.8344184160232544,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reveal,passive,-0.8142609000205994,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,refer,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,operate,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,operate,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,transform,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,impose,active,-0.6602232456207275,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,impose,active,-0.6602232456207275,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,prevent,active,-0.6602232456207275,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,consider,active,-0.6602232456207275,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,control,active,-0.6602232456207275,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,manage,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,impose,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,rush,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,seek,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,impose,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,impose,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,implement,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,cloak,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,cloak,active,-0.7445890307426453,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,affirm,active,-0.5270146131515503,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,represent,active,-0.5270146131515503,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,speak,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,link,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,link,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,ensure,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,direct,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
militants,PAL_RESISTANCE,PATIENT,diminish,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
militants,PAL_RESISTANCE,PATIENT,weaken,active,-0.5500088334083557,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,want,active,-0.5978400111198425,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,rise,active,-0.5978400111198425,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,reshape,active,-0.5978400111198425,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,serve,active,-0.5978400111198425,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,subside,active,-0.7293280363082886,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,intersect,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,obstruct,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,-0.8134511709213257,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,possess,active,0.5212264060974121,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,rebuild,active,0.5212264060974121,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,link,active,0.0,0.0167,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,impose,active,0.0,0.0167,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,test,passive,-0.6006258726119995,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,abandon,active,0.5825071334838867,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,abandon,active,0.5825071334838867,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,gain,active,0.8433868288993835,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,gain,active,0.8433868288993835,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,take,active,0.8949512243270874,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,approve,passive,0.7462112307548523,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,provide,active,0.7462112307548523,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,improve,active,0.5207211971282959,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,travel,active,0.0,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,AGENT,affirm,active,0.7614675164222717,0.0,False,False,NAMED_ENTITY
palestine,PAL_POLITICAL,PATIENT,affirm,active,0.7614675164222717,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pay,active,0.917337954044342,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,defend,active,0.917337954044342,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,review,active,0.9761791229248047,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,yield,active,0.9761791229248047,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,support,active,0.538650631904602,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,affect,active,0.538650631904602,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,delude,active,0.0,0.0,False,True,IN_GROUP
pa,PAL_POLITICAL,PATIENT,allow,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,charge,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,charge,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,send,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,mean,active,-0.8897191882133484,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,eliminate,active,-0.8897191882133484,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,suspend,active,-0.8897191882133484,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,active,-0.8929349780082703,0.0222,True,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,guarantee,active,-0.6109970808029175,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,increase,active,-0.6109970808029175,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,increase,active,-0.6109970808029175,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,appear,active,-0.5579848289489746,0.0423,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,active,-0.5579848289489746,0.0423,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,say,active,-0.5371872782707214,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,convince,active,-0.609775960445404,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,adopt,active,-0.609775960445404,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,possess,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,possess,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,prevent,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,postpone,active,-0.6415858864784241,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,postpone,active,-0.6415858864784241,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,postpone,active,-0.6415858864784241,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,postpone,active,-0.6415858864784241,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,keep,active,-0.6415858864784241,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,agree,active,-0.6086690425872803,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,end,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,recognize,active,0.0,0.0345,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,keep,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,succeed,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,recognize,active,-0.8876493573188782,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,exist,active,-0.5879775285720825,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,mean,active,-0.5879775285720825,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,transform,active,-0.5879775285720825,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,lie,active,-0.7612547874450684,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reject,active,-0.7612547874450684,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,solidify,active,-0.7612547874450684,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,seek,active,-0.7697035670280457,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,seek,active,-0.7697035670280457,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,deny,active,-0.8174925446510315,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,propose,active,-0.8985393643379211,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,propose,active,-0.8985393643379211,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reflect,active,-0.6164217591285706,0.0123,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,provide,active,-0.6164217591285706,0.0123,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,keep,active,-0.6164217591285706,0.0123,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,become,active,-0.8086367249488831,0.0333,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,invoke,active,-0.6713195443153381,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,declare,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,declare,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,active,-0.7720344066619873,0.0,True,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,overlook,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,overlook,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,deny,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,threaten,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,leave,active,-0.7720344066619873,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,portray,active,-0.7354331612586975,0.0,False,False,NAMED_ENTITY
