title,date,text
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"In early December, it seemed, and well-known parliamentary insiders talked a lot about it, that there were no votes for the budget itself, that the ""Servant of the People"" faction was on the verge of collapse and losing the ""Servant of the People"" faction's status as a parliamentary majority. But something else happened. the budget itself was approved by 257 deputies, including 193 deputies from the ""Servant of the People"" faction."
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"This means that both the situational majority, which has been used to pass most parliamentary decisions since the autumn of 2021, and the absolute majority of deputies from the presidential faction demonstrated both the situational majority, which has been used to pass most parliamentary decisions since the autumn of 2021, and the absolute majority of deputies from the presidential faction's loyalty. The core of the ""Servant of the People"" faction, which is usually loyal to the president, consists of 170-175 deputies. For more than 190 ""Servant"" deputies to vote, additional mobilization of votes within the ""Servant of the People"" faction is needed, which is always difficult. For the budget itself, the ""Servant"" votes were gathered almost to the maximum."
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"This vote showed that the leadership of the parliament and the leadership of the pro-presidential faction maintain control over the parliament, as well as over the absolute majority of deputies of the presidential party, and ensure the adoption of necessary decisions. Significantly, this happened in the absence of President Zelenskyy from Ukraine and without the intervention of President Zelenskyy's Office. The key role in this was played by the Speaker of the parliament, Ruslan Stefanchuk, and, especially, the head of the ""Servant of the People"" parliamentary faction, David Arakhamia."
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"the head of the ""Servant of the People"" parliamentary faction, David Arakhamia has confirmed the head of the ""Servant of the People"" parliamentary faction, David Arakhamia's reputation as a very effective negotiator within the parliament. By adopting the 2026 budget, the Speaker of Parliament, Ruslan Stefanchuk and the head of the ""Servant of the People"" parliamentary faction, David Arakhamia effectively sent a signal of Stefanchuk and Arakhamia's loyalty to President Zelenskyy, but also showed that Stefanchuk and Arakhamia can ensure control over the parliament without interference from President Zelenskyy's Office. But this will not happen automatically. Accordingly, Stefanchuk and Arakhamia (and the ""Servant of the People"" parliamentary faction) must be reckoned with and negotiated with."
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"However, the Verkhovna Rada still has quite strong inter-party disagreements (the opposition still wants a coalition government), and the situation within the ""Servant of the People"" parliamentary faction remains difficult. We will see how stable the situation in the parliament will be in the future when the Verkhovna Rada votes on the appointment of several new ministers. Another significant event took place on December 3. The Kyiv Court of Appeal released NABU detective Ruslan Magamedrasulov from the pre-trial detention center, where NABU detective Ruslan Magamedrasulov had been held for five months. I find it hard to believe in such a sudden display of judicial justice."
"After Yermak: The president is weighing not only candidates for the head of the Presidential Office, but also the architecture of governance",08-12-2025,"This is either a backroom deal between the ""security forces"" (when the Yermak factor is absent), or a gesture of reconciliation from the SBU and the prosecutor's office towards the NABU (as if to say, Yermak is gone, let's stop the ""war"" in which we were used). But I would also like to point out that the the NABU detectives' cases are not definitively closed. In other words, it's about a readiness for a ""truce,"" not a complete abandonment of the confrontation that arose a few months ago. As I understand it, not all the problems between the ""security forces"" have been resolved yet. And all the problems between the ""security forces"" were not only about Yermak's influence. In any case, a new political life is just beginning. Many interesting events and new political trends lie ahead. Original"
Why smart teams do stupid things in a crisis—and how to prevent it,08-12-2025,"A video of an incident on board a United Airlines flight received 16,000 shares in just one day. A video of an incident on board a United Airlines flight shows a man with a bruised face being removed from United Airlines's plane. United Airlines sold more tickets than there were seats, so United Airlines chose who had to leave a United Airlines flight. Among them was a doctor who refused to leave because a doctor who refused to leave because he was rushing to see patients was rushing to see patients. a doctor who refused to leave because he was rushing to see patients was forcibly removed."
Why smart teams do stupid things in a crisis—and how to prevent it,08-12-2025,"The CEO's reaction: a dry, legally vetted comment about the ""need for passenger reaccommodation."" The technical language of The CEO's reaction seemed like a mockery and caused even more outrage than the incident an incident on board a United Airlines flight. As a result, not only United Airlines's reputation and capitalization suffered, but also the entire industry — the amounts of basic compensation for passengers who gave up passengers who gave up their seats on overcrowded flights's seats on overcrowded flights increased tenfold. This example illustrates the fundamental mechanism of any crisis: any crisis's first casualty is objectivity."
Why smart teams do stupid things in a crisis—and how to prevent it,08-12-2025,"A business begins a war not only with an external problem but also with A business's own, often distorted, perception of A business's scale, causes, and consequences. How do smart teams do stupid things? Corporate teams experience significant internal and external pressure during a crisis. This often leads management to start protecting management's own comfort zone. As a result, even the best teams retreat into even the best teams's own ""echo chamber,"" where, under time pressure, even the best teams make decisions detached from reality. Read the full article with a LIGA PRO subscription           Already have LIGA PRO?"
Why smart teams do stupid things in a crisis—and how to prevent it,08-12-2025,"Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
"New Year without champagne and cognac: what will change from January 1, 2026",06-12-2025,"Starting January 1, 2026, Ukrainian alcohol producers will no longer be able to use names that are protected geographical indications (GIs) in the European Union. This refers to ""cognac,"" ""champagne,"" ""port wine,"" ""sherry,"" ""madeira,"" ""calvados,"" and other names that historically do not belong to Ukraine. This is not a sudden ban, but the end of the transitional period provided for by the the European Union-Ukraine Association Agreement and the updated laws on geographical indications. Our drinks aren't going anywhere. The only thing that will change is that the labels will have legally correct names. Where did this requirement come from?"
"New Year without champagne and cognac: what will change from January 1, 2026",06-12-2025,"Association Agreement with the European Union Ukraine has committed to: Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
Don't wait for salvation. What the updated US national security strategy means for Ukraine,05-12-2025,"The U.S. has released updated national security strategyAn interesting document for analysis. Many have been waiting for updated national security strategyAn interesting document for analysis, but few will actually read updated national security strategyAn interesting document for analysis. What a pity. Because updated national security strategyAn interesting document for analysis outlines where The U.S. will be heading first. First, The U.S. is returning to a very simple principle: ""American interest (America) above all else."" No romanticism about ""shared values,"" just maximum pragmatism."
Don't wait for salvation. What the updated US national security strategy means for Ukraine,05-12-2025,"If a very simple principle: ""American interest (America) above all else seems too strict to anyone in a world of total chaos, I congratulate anyone in a world of total chaos, anyone in a world of total chaos haven't read the previous strategies. Second, Russia is officially defined as a threat not to Ukraine, but to the Euro-Atlantic order. That is, talks about ""reset"" or ""strategic stability"" are more about the intentions of certain individuals in Trump's entourage than about the common vision of official institutions. updated national security strategyAn interesting document for analysis explicitly states: limit, contain, deprive of instruments of influence. Third. China is now in first place. Everything else is secondary."
Don't wait for salvation. What the updated US national security strategy means for Ukraine,05-12-2025,"And here's the main conclusion for us: the war in Europe should not distract The U.S. from The U.S.'s focus on China. This means that The U.S. will be looking for not ideal solutions for Ukraine, but working ones. Those that do not create a ""paradigm shift"" in The U.S.'s global game. What does this mean for Ukraine? First, Ukraine are important. But not in the spotlight. The U.S. wants predictability on the European front. This is not about peace ""on the aggressor's terms,"" but it's also not about endless rocking of the boat. The U.S. need a stable format that doesn't drain resources. Secondly, the Ukrainian question is now viewed through a Chinese lens. Whether we like it or not, this is a fact."
Don't wait for salvation. What the updated US national security strategy means for Ukraine,05-12-2025,"Any new format of negotiations, guarantees, or agreements will be evaluated by the criterion: ""Does Any new format of negotiations, guarantees, or agreements weaken the US in the US's confrontation with China?"" Thirdly, security guarantees are no longer about pretty words. security guarantees are about limiting Russia's ability to wage war. In other words, the focus is on deterrence, not on returning the world to the world's 1991 state. Fourth, Ukraine must demonstrate agency, not wait for salvation. The US strategy very clearly states that the US will support those who do not create chaos at home. Those who demonstrate that those who do not create chaos at home can hold the line – both on the front and in politics (a nod to the domestic political agenda)."
Don't wait for salvation. What the updated US national security strategy means for Ukraine,05-12-2025,"And now, not about the text of The US strategy, but about the logic. Americans invest where there is a chance for results. Ukraine should not be ""this is a difficult case, but we are holding on,"" but ""this is a project that works even in a war."" In today's world, those who can be predictable win. And The US strategy simply tells us what we already know: that the best security guarantees are the US's own capabilities (military, economic, political). And only after that come documents, declarations, and diplomatic formats. Original"
Is Ukraine's housing market ready for reconstruction: three factors holding us back,05-12-2025,"Ukraine continues to live in a state of war, and that is why housing policy is no less important today than defense or economic decisions. Some people have lost Some people's homes, some have gone abroad, and the return of our citizens depends not only on security in Ukraine. Reconstruction cannot be a postponed project ""for after the victory"" – Reconstruction must begin now, despite all the risks. However, the housing market still operates largely according to pre-war logic. Regulations, procedures, and planning approaches do not correspond to the scale of losses and new needs. In peacetime, Regulations, procedures, and planning approaches were simply slow, but in wartime, Regulations, procedures, and planning approaches become a deterrent."
Is Ukraine's housing market ready for reconstruction: three factors holding us back,05-12-2025,"Statistics show that in Ukraine, there is a demand for over 600 million square meters of new housing, while more than 13% of the housing stock has already been destroyed. Even if we were to build at pre-war rates, this would mean at least 60 years of work for the industry. Therefore, today the key issue is not only about the volume, but about what incentives we can create to activate all possible sources of financing: citizens' savings, private sector investments, international support, and state resources. Ukraine needs to create a predictable investment environment within Ukraine, which will significantly accelerate the pace of construction and, in a realistic timeframe, provide housing for those who have lost housing or need an alternative."
Is Ukraine's housing market ready for reconstruction: three factors holding us back,05-12-2025,"Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
"The era of ""quick fixes"" is over: real reforms require time and funding.",04-12-2025,"The days of the ""office of simple and quick solutions"" are long gone. In general, it was never the right time, but everyone wanted to play such a game. To get quick results. However, tactics are good, but as everyone knows, a strategy is needed. Strategy is about systemic change. To get results from changes and reforms, changes and reforms need to be started today, not by dragging the cat by the tail. But reforms require funding. Customs are often talked about. But for Customs, you need to: - Scanners are money. - scales are money - New IT solutions mean money. - more professional and honest people – and this means money (because if you pass the certification, you get a higher salary; this motivation generally works). Of course, all of this requires legislative and regulatory changes."
"The era of ""quick fixes"" is over: real reforms require time and funding.",04-12-2025,"Civil servants can handle legislative and regulatory changes with the support of reform support groups. But here we come back to motivation – is our civil service highly motivated? Not always, and not very much. So, when it comes to customs reform, it's not enough to just provide for a transparent competition for the head of customs; the head of customs need to be given a mandate for change, time to implement change, the right to change business processes, and also funding for at least the things mentioned above. And it is precisely additional funding for reforms – both here and in other areas – that is lacking in the budget: additional funding for reforms – both here and in other areas is not a priority."
"The era of ""quick fixes"" is over: real reforms require time and funding.",04-12-2025,"In general, there is no money in the budget for the further development of the Unified State Electronic System in the Field of Construction, but the Cabinet of Ministers of Ukraine has made an important decision to change the approaches to pricing in construction. It is necessary to launch the Codifier of Building Materials and the Register of Prices for Building Materials. Currently, most digitalization efforts are donor-funded, which is lacking because USAID, which actively funded GovTech before USAID, which actively funded GovTech before its closure's closure, is no longer involved."
"The era of ""quick fixes"" is over: real reforms require time and funding.",04-12-2025,"Here's what I'm thinking: maybe it would be better to find money in the budget for digitalization and the implementation of reforms, rather than for a hypothetical national cashback, winter support, and so on. Original"
We are inconvenient for everyone – paradoxical Ukrainians who force their state to work for them.,04-12-2025,"Recent events – the NABU investigation, Yermak's dismissal, resignations, the timely adoption of the budget (by a despicable coalition, but still), and the NABU detective being free – confirm my belief that Ukrainians have successfully built a constrained Leviathan, in the terms of Acemoglu/Robinson (authors of the book ""Why Nations Fail"" – Ed.). Our country is capable enough to provide a decade-long resistance to a powerful, centralized, and well-resourced empire. Yes, at the heart of the resistance is the immense self-sacrifice of millions of individual people, but without a capable state (which is also made up of Ukrainians), everything would have ended quickly, as it has in the past."
We are inconvenient for everyone – paradoxical Ukrainians who force their state to work for them.,04-12-2025,"At the same time, Ukrainians do not allow a capable state (which is also made up of us, Ukrainians) to turn into a despotic Leviathan that disregards the people, does not serve the people, but uses the people only as a tool. During a war, this is an especially incredible achievement. Our country is a unique precedent for treading this narrow corridor in such difficult geopolitical circumstances. And I think this is an extremely unpleasant and irritating example not only for Putin and all Russians, who would gladly drown our shackled Leviathan in our own blood and tell the world – look, this is what will happen to anyone who dares to undermine our despotic-submissive model of statehood. It's an eyesore even for Russian pseudo-liberals. Especially for Russian pseudo-liberals."
We are inconvenient for everyone – paradoxical Ukrainians who force their state to work for them.,04-12-2025,"But this also irritates China, which for millennia has been tossed between Legalism and Confucianism – two models of despotism in which there is no place for the voice of the people and the humanization of the state. And this, I'm sure, infuriates Trump, Trump's children, the conservative wing of the Republicans, and probably part of the American IT oligarchy, all of whom are sleeping and dreaming of the complete dismantling of democratic shackles and the privatization of the world's most powerful Leviathan."
We are inconvenient for everyone – paradoxical Ukrainians who force their state to work for them.,04-12-2025,"We are terribly inconvenient for everyone – these paradoxical Ukrainians who, in extremely unfavorable conditions, have built their state in a couple of decades, revived and tamed this monster, this dragon with an exclusive right to violence, and are forcing this monster, this dragon with an exclusive right to violence to work for us – crookedly, with excesses, but for us. This is not a story that has ended, nor a success that will last forever. Maintaining this narrow corridor of balance requires constant effort and is not guaranteed, especially with such pressure from Leviathans that are not accountable to Leviathans that are not accountable to their own people's own people. But how cool is this. Let's appreciate it. Original"
"Why a ""deal"" is impossible: the real logic of negotiations between the US, Europe, and the Russian Federation",03-12-2025,"On the one hand, it's striking how even seemingly intelligent people who hold certain positions and are competent in even seemingly intelligent people who hold certain positions and are competent in their fields's fields also expect a ""backroom deal."" On the other hand, such news is presented sensationally: ""Vitkoff and Kushner left the Kremlin with nothing,"" as if it could have been otherwise. I'm stating simple provisions: simple provisions remain unchanged, no matter how much informational chaff and news hooks appear. First point: The US wants to freeze the war at any cost, including the cost to Ukraine (which is hindered by both Kyiv Kyiv itself and Europe's's position, which The US still has to take into account)."
"Why a ""deal"" is impossible: the real logic of negotiations between the US, Europe, and the Russian Federation",03-12-2025,"Second point: Putin does not want to freeze the war on terms under which Ukraine remains an independent and sovereign state, and one with an army that Ukraine can modernize and build up. Third point: negotiations are not a ""deal,"" and the Kremlin is stalling for time by giving the Americans tiny glimmers of hope. Fourth point: Europe's does not want Ukraine to be ""drained"" (otherwise the Russian Armed Forces + Ukraine's mobilization resources and technical base will turn against Europe's), does not want the war to end (otherwise Putin might directly target Europe's), and does not want to ""boost"" Ukraine excessively (which Poland, Hungary, etc., including Turkey, which is not in Europe's but is part of NATO and also opposes excessive strengthening of Ukraine, would not want)."
"Why a ""deal"" is impossible: the real logic of negotiations between the US, Europe, and the Russian Federation",03-12-2025,"Fifth point: there are no negotiations about equal positions or, God forbid, security guarantees (these are conversations for the benefit of the stupid and the poor). Negotiations are underway on how to subjugate Ukraine (Russia), how to freeze the war (USA), and how not to let the war freeze and not to anger Ukraine, but also not to ""overboost"" it (Europe). And that's it. The rest is empty talk, diplomatic masturbation, strolls through Moscow, lectures on the Battle of Poltava, and other nonsense. Wars always end either when one side is defeated (which is not even close to happening in the war), or when both sides are completely exhausted and simply go both sides's separate ways (that's not happening either), or when the initiator of the war stops the war."
"Why a ""deal"" is impossible: the real logic of negotiations between the US, Europe, and the Russian Federation",03-12-2025,Putin doesn't just not want to stop the war – Putin is now moving on to direct threats to Europe. Original
Hippocrates is in shock: corruption in medicine and how to counteract it,03-12-2025,"For according to KIIS dataOver the past year, 26% of Ukrainians have encountered bribery when receiving medical services, which is the second-highest figure among all sectors, after education. Not only doctors are involved, but also hospital administration, registrars, and pharmacies. The problem of corruption in medicine is not just a moral issue. The problem of corruption in medicine is also about the right to quality, honest, and accessible treatment. And about the fact that the patient pays twice: first with taxes, then ""out of pocket."" Checklist of dirty schemes On the one hand, we have a system that guarantees free medical care within the framework of the Medical Guarantees Program: a patient can independently choose where and from whom to receive treatment."
Hippocrates is in shock: corruption in medicine and how to counteract it,03-12-2025,"On the other hand, there is the reality in which you are ""persuasively directed"" to a certain laboratory, hinted at a ""voluntary contribution,"" or offered a drug ""from this particular manufacturer."" Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
"The illusion of simple solutions: why the state wants to ""remake"" sole proprietorships again",03-12-2025,"The Ukrainian economy is operating under difficult circumstances, but the government's's response to these challenges often remains predictably simple. As soon as the government's sees a budget deficit, the familiar solution reappears on the list of ""quick"" and supposedly effective measures: change the rules for sole proprietors of the second and third groups. The arguments are formally logical – salary-based sole proprietorships, artificial business fragmentation, tax optimization. But the recipe is traditional: instead of working with violators individually, the government's wants to change the rules for everyone. This is the classic illusion of simple solutions – when a complex problem is attempted to be solved with a universal blow to the entire system."
"The illusion of simple solutions: why the state wants to ""remake"" sole proprietorships again",03-12-2025,"A sole proprietorship is a social function, not a tax cow. Sole proprietorships were not created as a way to fill the budget. Sole proprietorships's role is much more significant: Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
The negotiations have failed. The key issue is where to get the funding to avoid turning into Zimbabwe.,03-12-2025,"Talks in Moscow. Why it's time to start talking about financing Ukraine until 2030. The negotiations ended in nothing. More precisely, according to Ushakov, the parties discussed the financial and, presumably, sanctions-related issues of the future agreement. There's not much to write about here – this was predictable, as the Americans didn't push the territorial issue at the Miami talks, which is fundamental for both Trump and Putin. It seems the Americans have indeed changed the Americans's strategy somewhat: first, the Americans will discuss everything important to the Americans with the Russians, and then the Americans will pressure the Russians on the territories. Separately, we need to pay attention to China once again."
The negotiations have failed. The key issue is where to get the funding to avoid turning into Zimbabwe.,03-12-2025,"On the eve of the Kushner-Witcoff meeting with Putin, Wang Yi visited Moscow and handed something to Shoigu. What Wang Yi handed over, one can only guess. But it was certainly a ""probing of the Russian position"" to see how far the Russians are willing to go in the Russians's negotiations with the Americans on cooperation regarding the Northern Sea Route and Arctic minerals (hydrocarbons and rare earths). We should also not forget about Macron's visit to China, where security guarantees for Europe and Ukraine in this context will definitely be discussed. What should concern us right now? The basic issue is money. And not just for 2026, but for the next five years at least."
The negotiations have failed. The key issue is where to get the funding to avoid turning into Zimbabwe.,03-12-2025,"If we follow the scenario of accelerating the end of the war (if the US and Russia reach an agreement), the only guarantees of our security can be guarantees of our funding and arms sales. And it seems no one is talking about guarantees of our funding and arms sales at all. Neither the 28 points of Witkoff nor the reduced version developed in Switzerland are about guarantees of our funding and arms sales at all. And without external money, we are Zimbabwe. Original"
"Business ""catalysts"": what an entrepreneur should consider to get a loan",02-12-2025,"In 2025, the average cost of loans for entrepreneurs under partnership programs ranges from UAH 17,000 to UAH 50,000 per month. Over 65% of loans within partnership programs of commercial banks and manufacturers or suppliers of essential business tools were issued for amounts from UAH 1 to 3 million for a period of 3–5 years. For interest rates of 15–18% per annum and a term of 3–5 years, the estimated monthly payment for a loan of UAH 1–3 million is approximately UAH 17–50 thousand. Loan Costs and Trends in 2025 According to analysts at Globus Bank, the share of commercial bank loans for SMEs This significant leap significantly during 2025: compared to 50% in 2024, such loans in banks' loan portfolios now account for up to 60%."
"Business ""catalysts"": what an entrepreneur should consider to get a loan",02-12-2025,"This significant leap is primarily due to the active development of government programs, which encourages banks to develop banks's own favorable lending conditions. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
"Network of sole proprietors: tax optimization or a ""scheme""?",02-12-2025,"Recently, a persistent public narrative has been forming in Ukraine: if large businesses operate through a network of individual entrepreneurs, it is automatically a ""tax evasion scheme."" This message is actively promoted in political statements, press releases from law enforcement agencies, and information campaigns. However, the main question is often lost behind the loud statements: Where is the line between legitimate tax optimization and actual tax evasion? And what exactly is the state doing today – applying legal mechanisms or using coercive pressure as a tool for economic regulation? A sole proprietorship is not a ""loophole,"" but a model created by the state."
"Network of sole proprietors: tax optimization or a ""scheme""?",02-12-2025,"The simplified taxation system for sole proprietors is a deliberate state policy that has been building the economy of small and medium-sized businesses in Ukraine for over two decades. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
Post-war elections outside the Kremlin's interests: what Ukraine must do now,02-12-2025,"In the context of the discussion about territorial concessions and elections, following the meeting between the Ukrainian and American delegations. If the real interest of the Secretary of State and the United States is to protect Ukraine's's sovereignty and lasting peace, then there should be no elections to please Russian interests in these dialogues. Any political reboot must take place under conditions of stable security guarantees and on a prepared basis (law, practices, and infrastructure). This will protect Ukraine's from Russian influence, technologies, money, and provocations during the campaign (from terrorist to political)."
Post-war elections outside the Kremlin's interests: what Ukraine must do now,02-12-2025,"Elections are added as a point in agreements when it comes to internal conflict and civil wars, and not as a result of the crime of aggression committed by a neighbor. What Ukraine's really needs to do now to avoid being late with Ukraine's's ability to protect the political process from Moscow: Official parliamentary group on the special law on the first post-war elections. the political process is a complex process if the government, the opposition, and experts are involved, but a framework already exists here, beyond geopolitical agreements surrounding the war. a framework is the Roadmap for the functioning of democratic institutions and the recommendations of the European Commission based on the assessment of Ukraine's's fulfillment of Ukraine's's obligations as an EU member state."
Post-war elections outside the Kremlin's interests: what Ukraine must do now,02-12-2025,"There is no hand of Moscow here – only the interest of society and the state to move in a Western direction and protect society and the state's own electoral democracy. This will also overcome the conflict between the government and the opposition regarding post-war elections, which is bound to arise if all the work is done behind the scenes. Audit of the State Register of Voters, creating a system for verifying the State Register of Voters's data, the change of electoral address the election address for internally displaced persons and Ukrainians abroad, and active voter registration."
Post-war elections outside the Kremlin's interests: what Ukraine must do now,02-12-2025,"Migration processes of cosmic proportions, which Ukraine has never dealt with before, can only be qualitatively processed if every voter has the opportunity to declare and realize every voter's political will in advance of the elections. If the change of electoral address is carried out during the campaign, no system will be able to digest this scale. Ukraine will also have proper statistics on how many voters are abroad and where exactly polling stations need to be opened. Guarantees of electoral rights all categories of citizens, including military personnel, and not only the active right to vote, but also the right to be elected. Safety and organizational preparation will affect the quality and trust in the process as much as possible."
Post-war elections outside the Kremlin's interests: what Ukraine must do now,02-12-2025,"Every participant in the process (from voter to organizer) must understand the basic security and response protocols, as there will be many forms of influence and disruption, including terrorist threats, Russian money, and informational influences. There are about a hundred of these points, but let's start with the apolitical and basic ones. There is a lot of work to be done. Original"
"Russia's ""sacred cow"" is collapsing – manned space flights are suspended",01-12-2025,"On November 27, at the Baikonur Cosmodrome, during the launch of the Russian manned spacecraft ""Soyuz MS-28"" with a crew for the ISS, it was discovered that the launch complex had been damaged. Specifically, a part of the launch complex, the launch vehicle preparation platform, was completely destroyed. a part of it, the launch vehicle preparation platform is always hidden under the launch complex during launch. a part of it, the launch vehicle preparation platform was most likely not secured."
"Russia's ""sacred cow"" is collapsing – manned space flights are suspended",01-12-2025,"And during the launch of the Russian manned spacecraft ""Soyuz MS-28"" with a crew for the ISS, the jet stream pushed a part of it, the launch vehicle preparation platform out of the shelter, a part of it, the launch vehicle preparation platform was overturned and destroyed, and an element of the launch complex ended up at the bottom of the pit. a part of it, the launch vehicle preparation platform weighs approximately 20 tons and is a rather complex structure. There are different modifications, and the version that was used now was manufactured in the 1960s–1970s. The question for the Russians is how long it will take to The reconstruction and how much money is needed for The reconstruction. The reconstruction could take a year, a year and a half, or two years."
"Russia's ""sacred cow"" is collapsing – manned space flights are suspended",01-12-2025,"But it's quite possible to assume that not only the platform a part of it, the launch vehicle preparation platform suffered damage, but also other parts of the launch complex. And that means additional work, additional materials, and mechanisms that are difficult to manufacture. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
How exactly does Trump influence the cryptocurrency market?,01-12-2025,"Every step Donald Trump takes in the financial arena turns into a signal for billion-dollar flows in cryptocurrencies. 2025 has been one of the most volatile years for the market: on the one hand, the promise to make the US the world's crypto capital and the White House's demonstrative support for the industry, and on the other hand, tariff wars, the launch of their own tokens, scandals around insider trading, and political speculation. In such a situation, the market is balancing between new opportunities and increasing risks. The main question remains open: what will be the trajectory of cryptocurrency development in the coming years under the influence of Donald Trump's policies?"
How exactly does Trump influence the cryptocurrency market?,01-12-2025,"Promises, Reactions, and the ""Donald Trump Effect"" Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
Political consequences of Yermak's resignation,01-12-2025,"Andriy Yermak's's resignation from the post of Head of the Office of the President of Ukraine, which occurred on November 28, was not just a major political earthquake. In essence, Andriy Yermak's resignation from the post of Head of the Office of the President of Ukraine, which occurred on November 28 was a mini-revolution for both the system of public administration that has developed during Volodymyr Zelenskyy's's presidency and for the political processes in Ukraine. Andriy Yermak's resignation from the post of Head of the Office of the President of Ukraine, which occurred on November 28 will most likely reduce (at least partially) the personal influence of the Head of the Office of the President of Ukraine on the system of power in Ukraine."
Political consequences of Yermak's resignation,01-12-2025,"The fact is that Andriy Yermak's often used manual control mechanisms that were personally tied to Andriy Yermak's. To a large extent, it was a personalized system of administration. In addition, Andriy Yermak's had a very close, trusting relationship with Volodymyr Zelenskyy's. Whoever becomes the new head of the President's's Office will not have such a special personal relationship with Volodymyr Zelenskyy's and will not be able to use the same methods of influence as Andriy Yermak's. Accordingly, the personal influence of the new head of the President's's Office of Ukraine on the system of public administration that has developed during Volodymyr Zelenskyy's presidency will be noticeably less."
Political consequences of Yermak's resignation,01-12-2025,"However, Volodymyr Zelenskyy's's influence on the government, law enforcement agencies, and local state administrations will largely remain. It will be more difficult to influence the Verkhovna Rada, where the single-party parliamentary majority represented by the presidential party may cease to exist. However, the crisis processes in the presidential faction in parliament began even earlier. Andriy Yermak's's resignation will only intensify and accelerate the crisis processes in the presidential faction in parliament. Significant changes may occur in the information environment. This applies to the future of the national telethon and, in particular, the network of Telegram channels that was associated with Yermak. The resignation will have a paradoxical effect."
Political consequences of Yermak's resignation,01-12-2025,"The resignation will weaken the system of manual administrative control by the President's's Office. But The resignation can also relatively stabilize the political situation in the country, as The resignation will relieve excessive political tension associated with the very negative attitude towards Yermak among many Ukrainian politicians and a significant part of civil society. The resignation will likely have a positive impact on relations with European and American partners. Europeans have long been these demands the President's for The resignation. The corruption scandal only intensified these demands. Americans (under both Biden and Trump) also didn't particularly like Yermak, including as a negotiator."
Political consequences of Yermak's resignation,01-12-2025,"According to various sources, Americans allegedly disliked Yermak's level of English, Yermak's inflexibility, Yermak's monopolistic influence over the President's, and Yermak's restriction of access to the President of the country. However, I should note that Americans had no political complaints about Yermak, including Yermak's negotiating position. Americans disliked Yermak's manner and peculiarities of political behavior. The resignation will not weaken the country's negotiating position; The resignation may even strengthen Ukraine's negotiating position. the country's negotiating position was determined not by Yermak, but by the President's. And Ukraine's negotiating position was formed collectively, not unilaterally."
Political consequences of Yermak's resignation,01-12-2025,"Unlike in the negotiation process, the President's does not have a ready-made candidate to replace the President's in the President's's Office. Various names are being mentioned now, but there is no clear favorite. The choice of Yermak's's successor will not significantly affect the political situation. The figure of the new head of the Office of the President of Ukraine should rather reassure society, show that the new head of the Office of the President of Ukraine will not be a ""new Yermak"", i.e., an all-powerful second leader of Ukraine. In opposition circles, there are supporters of an almost conspiratorial version – that Yermak's is only formally leaving, and in reality, Yermak's will remain behind the scenes and continue to manage the President's's Office, only unofficially."
Political consequences of Yermak's resignation,01-12-2025,"However, given Yermak's's irritated comment about Yermak's's resignation to the New York Post, as well as information from some media outlets about how Yermak's perceived Yermak's's resignation, this version now seems unconvincing. Yermak's may maintain good personal relations with President Zelenskyy, and may even act as President Zelenskyy's unofficial and informal (perhaps even secret) advisor. But if Yermak's's possible influence on the decisions and actions of the President of Ukraine becomes known, his possible influence on the decisions and actions of the President of Ukraine will cause a lot of criticism and even accusations against President Zelenskyy."
